target_program,target_address,target_offset,name,mangled_name,namespace,kind,provenance,confidence,evidence_type,source_program,source_file,source_module,source_segment,source_offset,body_sha256,notes
PokemonMoon_US_v1_0,0x00103D1C,0x00003D1C,std::locale::locale(),_ZNSt6localeC2Ev,std::locale,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x00003D1D,1dc680d348829b9c2791c93cbd8edcc1f7e93a084b9b7a2bb532edcfff4cef30,Static address resolved from CRS segment base; cleared Thumb-state bit 0
PokemonMoon_US_v1_0,0x00103D40,0x00003D40,std::collate<char>::~collate(),_ZNSt7collateIcED0Ev,std::collate<char>,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x00003D41,065f8a4044f85744eb5dfdc65e9fb461d181074659605ba45d50706c7041a886,Static address resolved from CRS segment base; cleared Thumb-state bit 0
PokemonMoon_US_v1_0,0x00103D48,0x00003D48,std::collate<char>::~collate(),_ZNSt7collateIcED1Ev,std::collate<char>,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x00003D49,c7dfbb7d02759eacb64dbc916c1bb6f21eabaff1c1032ea5c9176abf7fd28df8,Static address resolved from CRS segment base; cleared Thumb-state bit 0
PokemonMoon_US_v1_0,0x00103D48,0x00003D48,std::collate<char>::~collate(),_ZNSt7collateIcED2Ev,std::collate<char>,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x00003D49,c7dfbb7d02759eacb64dbc916c1bb6f21eabaff1c1032ea5c9176abf7fd28df8,Static address resolved from CRS segment base; cleared Thumb-state bit 0
PokemonMoon_US_v1_0,0x00103D4A,0x00003D4A,std::messages<char>::~messages(),_ZNSt8messagesIcED0Ev,std::messages<char>,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x00003D4B,6c374ed6d15479dccbc2f2b1a847d685aab26b067bedc32d5768d50c8f2094bf,Static address resolved from CRS segment base; cleared Thumb-state bit 0
PokemonMoon_US_v1_0,0x00103D56,0x00003D56,std::messages<char>::~messages(),_ZNSt8messagesIcED1Ev,std::messages<char>,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x00003D57,b522a8bae76523e84af6844ea5e98d8d4db1801bd8f118d5b4d4b3079e193eac,Static address resolved from CRS segment base; cleared Thumb-state bit 0
PokemonMoon_US_v1_0,0x00103D56,0x00003D56,std::messages<char>::~messages(),_ZNSt8messagesIcED2Ev,std::messages<char>,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x00003D57,b522a8bae76523e84af6844ea5e98d8d4db1801bd8f118d5b4d4b3079e193eac,Static address resolved from CRS segment base; cleared Thumb-state bit 0
PokemonMoon_US_v1_0,0x00103D64,0x00003D64,std::numpunct<char>::~numpunct(),_ZNSt8numpunctIcED0Ev,std::numpunct<char>,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x00003D65,b5117b5a748f276d069f901dcc31fb961baafb5e44e709c274768eeb19394aae,Static address resolved from CRS segment base; cleared Thumb-state bit 0
PokemonMoon_US_v1_0,0x00103D70,0x00003D70,std::numpunct<char>::~numpunct(),_ZNSt8numpunctIcED1Ev,std::numpunct<char>,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x00003D71,5f6e774d534715975862f92dfc8b5dd5b997f25c174b43c12212043abf889ffb,Static address resolved from CRS segment base; cleared Thumb-state bit 0
PokemonMoon_US_v1_0,0x00103D70,0x00003D70,std::numpunct<char>::~numpunct(),_ZNSt8numpunctIcED2Ev,std::numpunct<char>,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x00003D71,5f6e774d534715975862f92dfc8b5dd5b997f25c174b43c12212043abf889ffb,Static address resolved from CRS segment base; cleared Thumb-state bit 0
PokemonMoon_US_v1_0,0x00103D9A,0x00003D9A,"operator delete(void*, void*)",_ZdlPvS_,Global,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x00003D9B,c7dfbb7d02759eacb64dbc916c1bb6f21eabaff1c1032ea5c9176abf7fd28df8,Static address resolved from CRS segment base; cleared Thumb-state bit 0
PokemonMoon_US_v1_0,0x00103D9C,0x00003D9C,"operator new(unsigned int, void*)",_ZnwjPv,Global,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x00003D9D,3fcd8c24536770ad653e50315cb985488ae1cfc3ff3bd739a4764f4f6d004633,Static address resolved from CRS segment base; cleared Thumb-state bit 0
PokemonMoon_US_v1_0,0x00103E60,0x00003E60,__cxa_guard_release,__cxa_guard_release,Global,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x00003E61,c7dfbb7d02759eacb64dbc916c1bb6f21eabaff1c1032ea5c9176abf7fd28df8,Static address resolved from CRS segment base; cleared Thumb-state bit 0
PokemonMoon_US_v1_0,0x00103E62,0x00003E62,__cxa_pure_virtual,__cxa_pure_virtual,Global,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x00003E63,00bb07dab1766e125dd966ece1db6e1da1311c2069ec2a440868f06400e2551b,Static address resolved from CRS segment base; cleared Thumb-state bit 0
PokemonMoon_US_v1_0,0x00103F00,0x00003F00,"__rw::__rw_facet_maker<std::ctype<char> >::_C_maker_func(int, char const*, unsigned int)",_ZN4__rw16__rw_facet_makerISt5ctypeIcEE13_C_maker_funcEiPKcj,__rw::__rw_facet_maker<std::ctype<char> >,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x00003F01,8d541f43a78a00d62719eb2109e969fc0bfbb9ab0485a232212cb4a40d684411,Static address resolved from CRS segment base; cleared Thumb-state bit 0
PokemonMoon_US_v1_0,0x00103F48,0x00003F48,__rw::__rw_locale_vector<__rw::__rw_facet_base*>::~__rw_locale_vector(),_ZN4__rw18__rw_locale_vectorIPNS_15__rw_facet_baseEED1Ev,__rw::__rw_locale_vector<__rw::__rw_facet_base*>,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x00003F49,1304dabf11bfb3858d0c9431daa5a82f199999d9d7e3107c69ae5cb306fac608,Static address resolved from CRS segment base; cleared Thumb-state bit 0
PokemonMoon_US_v1_0,0x00103F48,0x00003F48,__rw::__rw_locale_vector<__rw::__rw_facet_base*>::~__rw_locale_vector(),_ZN4__rw18__rw_locale_vectorIPNS_15__rw_facet_baseEED2Ev,__rw::__rw_locale_vector<__rw::__rw_facet_base*>,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x00003F49,1304dabf11bfb3858d0c9431daa5a82f199999d9d7e3107c69ae5cb306fac608,Static address resolved from CRS segment base; cleared Thumb-state bit 0
PokemonMoon_US_v1_0,0x00103F56,0x00003F56,__rw::__rw_locale_vector<__rw::__rw_cat*>::~__rw_locale_vector(),_ZN4__rw18__rw_locale_vectorIPNS_8__rw_catEED1Ev,__rw::__rw_locale_vector<__rw::__rw_cat*>,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x00003F57,47272dd6b9089ea651df705a116cea95c9fd90cc66c233e5127915a7571c154b,Static address resolved from CRS segment base; cleared Thumb-state bit 0
PokemonMoon_US_v1_0,0x00103F56,0x00003F56,__rw::__rw_locale_vector<__rw::__rw_cat*>::~__rw_locale_vector(),_ZN4__rw18__rw_locale_vectorIPNS_8__rw_catEED2Ev,__rw::__rw_locale_vector<__rw::__rw_cat*>,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x00003F57,47272dd6b9089ea651df705a116cea95c9fd90cc66c233e5127915a7571c154b,Static address resolved from CRS segment base; cleared Thumb-state bit 0
PokemonMoon_US_v1_0,0x00103F64,0x00003F64,"__rw::__rw_locale_vector<std::basic_string<char, std::char_traits<char>, std::allocator<char> > >::operator[](unsigned int)",_ZN4__rw18__rw_locale_vectorISsEixEj,"__rw::__rw_locale_vector<std::basic_string<char, std::char_traits<char>, std::allocator<char> > >",FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x00003F65,7c74cf08009eac16bc38ed0cfcbb54192ac5ed39b3f7c0af99715fbc619ba3ad,Static address resolved from CRS segment base; cleared Thumb-state bit 0
PokemonMoon_US_v1_0,0x00103F6C,0x00003F6C,__rw::__rw_locale_vector<std::__rw_open_cat_data>::resize(unsigned int),_ZN4__rw18__rw_locale_vectorISt18__rw_open_cat_dataE6resizeEj,__rw::__rw_locale_vector<std::__rw_open_cat_data>,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x00003F6D,e95006ff3d431686bded663b8b6d052d7e22cffdb38d4572a631de175aa2e406,Static address resolved from CRS segment base; cleared Thumb-state bit 0
PokemonMoon_US_v1_0,0x00103FEC,0x00003FEC,__rw::__rw_locale_vector<std::__rw_open_cat_data>::~__rw_locale_vector(),_ZN4__rw18__rw_locale_vectorISt18__rw_open_cat_dataED1Ev,__rw::__rw_locale_vector<std::__rw_open_cat_data>,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x00003FED,929182becea7c59e3d06ca3b76e2bbd7ba09ced6aade02cb70462553e34fcccf,Static address resolved from CRS segment base; cleared Thumb-state bit 0
PokemonMoon_US_v1_0,0x00103FEC,0x00003FEC,__rw::__rw_locale_vector<std::__rw_open_cat_data>::~__rw_locale_vector(),_ZN4__rw18__rw_locale_vectorISt18__rw_open_cat_dataED2Ev,__rw::__rw_locale_vector<std::__rw_open_cat_data>,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x00003FED,929182becea7c59e3d06ca3b76e2bbd7ba09ced6aade02cb70462553e34fcccf,Static address resolved from CRS segment base; cleared Thumb-state bit 0
PokemonMoon_US_v1_0,0x00104000,0x00004000,"std::collate<char>::do_compare(char const*, char const*, char const*, char const*) const",_ZNKSt7collateIcE10do_compareEPKcS2_S2_S2_,std::collate<char>,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x00004001,f59607c5530b7e7ee5e14c3151b1efd6f7d2c2ec412604b6f3f87687a2d5fb18,Static address resolved from CRS segment base; cleared Thumb-state bit 0
PokemonMoon_US_v1_0,0x0010405E,0x0000405E,"std::collate<char>::do_transform(char const*, char const*) const",_ZNKSt7collateIcE12do_transformEPKcS2_,std::collate<char>,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x0000405F,b83dbd72bc37641f68418030f9d92654ac3739d055ddc76f30efdd6aadd9311d,Static address resolved from CRS segment base; cleared Thumb-state bit 0
PokemonMoon_US_v1_0,0x0010409E,0x0000409E,"std::collate<char>::do_hash(char const*, char const*) const",_ZNKSt7collateIcE7do_hashEPKcS2_,std::collate<char>,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x0000409F,06a6d1e0621d415bb0a89d6ac28359114767c49a00ac1fcc9d363e714a635566,Static address resolved from CRS segment base; cleared Thumb-state bit 0
PokemonMoon_US_v1_0,0x001040E4,0x000040E4,"std::messages<char>::do_get(int, int, int, std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) const",_ZNKSt8messagesIcE6do_getEiiiRKSs,std::messages<char>,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x000040E5,221f9be048e043d06384f7feddbb37f79984aa3aabdc334c0b800954acf8c53f,Static address resolved from CRS segment base; cleared Thumb-state bit 0
PokemonMoon_US_v1_0,0x00104170,0x00004170,"std::messages<char>::do_open(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::locale const&) const",_ZNKSt8messagesIcE7do_openERKSsRKSt6locale,std::messages<char>,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x00004171,441ea2bde5863ca350b867590d1f7ce14c133183c88fe2e326c54ae672ede589,Static address resolved from CRS segment base; cleared Thumb-state bit 0
PokemonMoon_US_v1_0,0x0010417A,0x0000417A,std::messages<char>::do_close(int) const,_ZNKSt8messagesIcE8do_closeEi,std::messages<char>,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x0000417B,551968dbc4974b6877a9d71939d3a2a40d1df9ec4d8d4bd5d90d90defd39be33,Static address resolved from CRS segment base; cleared Thumb-state bit 0
PokemonMoon_US_v1_0,0x00104184,0x00004184,std::numpunct<char>::do_grouping() const,_ZNKSt8numpunctIcE11do_groupingEv,std::numpunct<char>,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x00004185,3ba661dce248105592a90f764b3a7eb0b2f76aeca85041c04f7c506858256bc9,Static address resolved from CRS segment base; cleared Thumb-state bit 0
PokemonMoon_US_v1_0,0x0010418E,0x0000418E,std::numpunct<char>::do_truename() const,_ZNKSt8numpunctIcE11do_truenameEv,std::numpunct<char>,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x0000418F,48083e828b2a82998db40c5cefe180ed0b371d5c37af6f638e79dca2579d808d,Static address resolved from CRS segment base; cleared Thumb-state bit 0
PokemonMoon_US_v1_0,0x00104198,0x00004198,std::numpunct<char>::do_falsename() const,_ZNKSt8numpunctIcE12do_falsenameEv,std::numpunct<char>,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x00004199,1b54c97883dbd5075a93fdbadc352161734a2a87254ed06523ba4aabbcf91060,Static address resolved from CRS segment base; cleared Thumb-state bit 0
PokemonMoon_US_v1_0,0x001041A2,0x000041A2,std::numpunct<char>::do_decimal_point() const,_ZNKSt8numpunctIcE16do_decimal_pointEv,std::numpunct<char>,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x000041A3,8b58c11442432b48008e68258c7566eb5dd776292ea7e871a81beeba41cf29a4,Static address resolved from CRS segment base; cleared Thumb-state bit 0
PokemonMoon_US_v1_0,0x001041A6,0x000041A6,std::numpunct<char>::do_thousands_sep() const,_ZNKSt8numpunctIcE16do_thousands_sepEv,std::numpunct<char>,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x000041A7,b7d916f0b90174d920779b79f6b562b6ad18343ee515c0f9716c493a09946eac,Static address resolved from CRS segment base; cleared Thumb-state bit 0
PokemonMoon_US_v1_0,0x001041AA,0x000041AA,"std::allocator<__rw::__string_ref<char, std::char_traits<char>, std::allocator<char> > >::allocator<char>(std::allocator<char> const&)",_ZNSaIN4__rw12__string_refIcSt11char_traitsIcESaIcEEEEC1IcEERKSaIT_E,"std::allocator<__rw::__string_ref<char, std::char_traits<char>, std::allocator<char> > >",FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x000041AB,c7dfbb7d02759eacb64dbc916c1bb6f21eabaff1c1032ea5c9176abf7fd28df8,Static address resolved from CRS segment base; cleared Thumb-state bit 0
PokemonMoon_US_v1_0,0x001041AA,0x000041AA,"std::allocator<__rw::__string_ref<char, std::char_traits<char>, std::allocator<char> > >::allocator<char>(std::allocator<char> const&)",_ZNSaIN4__rw12__string_refIcSt11char_traitsIcESaIcEEEEC2IcEERKSaIT_E,"std::allocator<__rw::__string_ref<char, std::char_traits<char>, std::allocator<char> > >",FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x000041AB,c7dfbb7d02759eacb64dbc916c1bb6f21eabaff1c1032ea5c9176abf7fd28df8,Static address resolved from CRS segment base; cleared Thumb-state bit 0
PokemonMoon_US_v1_0,0x001041AC,0x000041AC,std::allocator<char>::allocator(std::allocator<char> const&),_ZNSaIcEC1ERKS_,std::allocator<char>,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x000041AD,c7dfbb7d02759eacb64dbc916c1bb6f21eabaff1c1032ea5c9176abf7fd28df8,Static address resolved from CRS segment base; cleared Thumb-state bit 0
PokemonMoon_US_v1_0,0x001041AC,0x000041AC,std::allocator<char>::allocator(std::allocator<char> const&),_ZNSaIcEC2ERKS_,std::allocator<char>,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x000041AD,c7dfbb7d02759eacb64dbc916c1bb6f21eabaff1c1032ea5c9176abf7fd28df8,Static address resolved from CRS segment base; cleared Thumb-state bit 0
PokemonMoon_US_v1_0,0x001041AE,0x000041AE,std::allocator<char>::allocator(),_ZNSaIcEC1Ev,std::allocator<char>,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x000041AF,c7dfbb7d02759eacb64dbc916c1bb6f21eabaff1c1032ea5c9176abf7fd28df8,Static address resolved from CRS segment base; cleared Thumb-state bit 0
PokemonMoon_US_v1_0,0x001041AE,0x000041AE,std::allocator<char>::allocator(),_ZNSaIcEC2Ev,std::allocator<char>,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x000041AF,c7dfbb7d02759eacb64dbc916c1bb6f21eabaff1c1032ea5c9176abf7fd28df8,Static address resolved from CRS segment base; cleared Thumb-state bit 0
PokemonMoon_US_v1_0,0x001041B0,0x000041B0,"std::basic_string<char, std::char_traits<char>, std::allocator<char> >::_C_allocate(unsigned int, unsigned int, unsigned int)",_ZNSs11_C_allocateEjjj,"std::basic_string<char, std::char_traits<char>, std::allocator<char> >",FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x000041B1,8de40ba019a45b98cbc8ea4ae653cb8d198a5951bf436a5781f9adc490d5a3b8,Static address resolved from CRS segment base; cleared Thumb-state bit 0
PokemonMoon_US_v1_0,0x001041E4,0x000041E4,"std::basic_string<char, std::char_traits<char>, std::allocator<char> >::replace(unsigned int, unsigned int, char const*, unsigned int, unsigned int, unsigned int)",_ZNSs7replaceEjjPKcjjj,"std::basic_string<char, std::char_traits<char>, std::allocator<char> >",FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x000041E5,26cd10767654b2f2137a873f1949ece477b418ff0df2f57e1a8db7ce7a5c7eb5,Static address resolved from CRS segment base; cleared Thumb-state bit 0
PokemonMoon_US_v1_0,0x00104360,0x00004360,"std::basic_string<char, std::char_traits<char>, std::allocator<char> >::operator=(char const*)",_ZNSsaSEPKc,"std::basic_string<char, std::char_traits<char>, std::allocator<char> >",FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x00004361,8ef9216798c01c7950b235c792fef382272264c48b13895c17bb0628a3cc886c,Static address resolved from CRS segment base; cleared Thumb-state bit 0
PokemonMoon_US_v1_0,0x001043B0,0x000043B0,std::numpunct<char>::_C_initfacet(std::locale const&),_ZNSt8numpunctIcE12_C_initfacetERKSt6locale,std::numpunct<char>,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x000043B1,9032a3315c6ed86ee2ef08f84cee2623d49652011f5b64da13d1223a4414116c,Static address resolved from CRS segment base; cleared Thumb-state bit 0
PokemonMoon_US_v1_0,0x00104434,0x00004434,_printf_percent,_printf_percent,Global,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x00004434,e656823b9038d1da972c55545ef443ed4f514ac2cc2e98c386c7c31171cb212a,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x00104470,0x00004470,_printf_i,_printf_i,Global,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x00004470,d933cc0de4ae2f7d9b3683911e36b5753041b1d6e8740e9b9bec5e54b131e749,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x00104478,0x00004478,_printf_d,_printf_d,Global,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x00004478,603eb4c6cdc603c7c53616e9d887a7179f008294f9c104d388ba3ee715815467,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x00104480,0x00004480,_printf_u,_printf_u,Global,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x00004480,a31c98b5ff4b62bf7a2c142f21d2cfd89d31dc54e8c51fb6f5c11df26df1bff5,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x001044B8,0x000044B8,_printf_llx,_printf_llx,Global,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x000044B8,6815fc6c879515cb0a460ad0693237b1bb72d8c9bb724ed7bdcfb88bba36cd2d,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x001048B4,0x000048B4,gfl2::base::SingletonAccessor<GameSys::GameManager>::GetInstance(),_ZN4gfl24base17SingletonAccessorIN7GameSys11GameManagerEE11GetInstanceEv,gfl2::base::SingletonAccessor<GameSys::GameManager>,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x000048B4,f65c720bf9f01608272b8642a87a2673dbfba0339c2c62eb328500eaa84f5f75,Static address resolved from CRS segment base
