cluster_id,blocker,namespace,shared_dependency,module,candidate_count,total_size,checker_pass,known_symbols,unknown_types,offsets,score,priority,addresses
41167c334a7f,unresolved external call,NetAppLib::JoinFestaUI::JoinFestaPlayerListMessageMenuLowerView,App::Tool::CommonMessageWindowManipulator::SetFinishMode_None,static.crs,1,96,1,1,1,0xb0;0xb4;0xd8,17,LOW,0x00455A68
bcb124516656,unknown this-pointer type,NetAppLib::JoinFestaUI::JoinFestaPlayerListPlayerInfoUpperView,,static.crs,1,20,1,1,1,,17,LOW,0x00454100
e0e927edd0cf,unresolved external call,NetAppLib::JoinFestaUI::JoinFestaPlayerListPlayerInfoUpperView,app::util::G2DUtil::GetLayoutWork,static.crs,1,48,1,1,1,0x60,17,LOW,0x00453524
b8a4b32cca12,uncertain member offset,NetAppLib::JoinFestaUI::JoinFestaPlayerListSelectLowerViewBase,UI::NetAppMenuCursor::Update,static.crs,1,4,1,1,1,0xa4,17,LOW,0x00455224
11b4bd696131,unknown this-pointer type,NetAppLib::JoinFestaUI::JoinFestaPlayerListSelectLowerViewBase,,static.crs,1,52,1,1,1,,17,LOW,0x00455124
204c9b35d0cf,ABI uncertainty,NetAppLib::JoinFestaUI::JoinFestaRecordListManager,GetInstance,static.crs,1,20,1,1,1,,17,LOW,0x0044C5B8
bcf9c3d2ca75,unknown this-pointer type,NetAppLib::P2PTrade::P2PTradeRequestClient,,static.crs,1,12,1,1,1,,17,LOW,0x00464DA0
4a2efd7395ec,unknown this-pointer type,NetAppLib::System::ApplicationSystemBase,,static.crs,1,12,1,1,1,,17,LOW,0x0045FFD4
a0cf12a1e30e,unresolved external call,NetAppLib::System::NetAppFrameBase,NetLib::NijiNetworkSystem::IsWLANSwitchEnable,static.crs,1,68,1,1,1,0x18,17,LOW,0x0045ECE0
b2410da6affc,uncertain member offset,NetAppLib::System::NetApplicationViewBase,app::ui::UIResponder::SetInputEnabled,static.crs,1,92,1,1,1,0x2d;0x60,17,LOW,0x00460EF4
f099b2772735,unresolved external call,NetAppLib::System::NetApplicationViewBase,app::ui::UIView::Delete2D,static.crs,1,44,1,1,1,,17,LOW,0x004611D8
82d744eb2105,unresolved external call,NetAppLib::System::NetApplicationViewBase,app::ui::UIView::UIView,static.crs,1,64,1,1,1,0x14,17,LOW,0x00461030
931d96682652,unresolved external call,NetAppLib::UI::NetAppCursorView,,static.crs,1,80,1,1,1,0x118;0x124;0x128;0x130;0x134,17,LOW,0x00459400
2cb4804e8dc3,uncertain member offset,NetAppLib::UI::NetAppMenuCursor,app::tool::MenuCursor::Draw,static.crs,1,52,1,1,1,0x2c;0x80,17,LOW,0x00459894
f4205942b65d,uncertain member offset,NetAppLib::UI::NetAppMessageMenu,App::Tool::MessageMenuView::ShowMessageWithListMenu,static.crs,1,52,1,1,1,0xac,17,LOW,0x00459B1C
884ce02c0492,uncertain member offset,NetAppLib::UI::NetAppMessageMenu,App::Tool::MessageMenuView::ShowMessage,static.crs,1,80,1,1,1,0xac,17,LOW,0x00459ACC
2219175c2055,unknown this-pointer type,NetAppLib::UI::NetAppPokeparaUtility,app::tool::PokeIconToolEx::Update,static.crs,1,20,1,1,1,,17,LOW,0x0045A6B8
36295dea0b7f,unknown this-pointer type,NetAppLib::UI::NetAppRegulationUpperView,,static.crs,1,12,1,1,1,,17,LOW,0x0045AEE4
7e5c7b4bc3fc,unresolved external call,NetAppLib::UI::NetAppRegulationUpperView,app::ui::UIView::Delete2D,static.crs,1,4,1,1,1,,17,LOW,0x0045B0A0
eefa894e0269,ABI uncertainty,NetAppLib::Util::BossUtility,GetInstance,static.crs,1,16,1,1,1,,17,LOW,0x0045B124
ab2b69d570e1,unresolved external call,NetAppLib::Util::BossUtility,GetFreeRagulationFileName,static.crs,1,12,1,1,1,,17,LOW,0x0045B2E4
bb79ff7d2cde,ABI uncertainty,NetAppLib::Util::NetAppCommonSaveUtility,GetInstance,static.crs,1,12,1,1,1,,17,LOW,0x0043E994
adb49408fa80,unresolved external call,NetAppLib::Util::NetAppCommonSaveUtility,NetAppTimeout,static.crs,1,40,1,1,1,,17,LOW,0x0045D368
e55913468c1a,ABI uncertainty,NetAppLib::Util::NetAppCommonTradeUtility,GetInstance,static.crs,1,28,1,1,1,,17,LOW,0x0045D5C0
75e3bf6cb13a,unknown this-pointer type,NetAppLib::Util::NetAppDateTime,,static.crs,1,44,1,1,1,,17,LOW,0x0045B6B0
51abd2688a52,unresolved external call,NetAppLib::Util::NetAppEffectBG,EffectUtil,static.crs,1,104,1,1,1,,17,LOW,0x0045C058
08fe62954564,uncertain member offset,NetAppLib::Util::NetAppPokeModelUtility,CONCAT44,static.crs,1,28,1,1,1,0x30,17,LOW,0x0045C854
e073a5defecc,unknown this-pointer type,NetAppLib::Util::NetAppPokeModelUtility,,static.crs,1,12,1,1,1,,17,LOW,0x0045C378
56ecd39c1b50,unresolved external call,NetAppLib::Util::NetAppPokemonValidationUtility,__aeabi_memclr,static.crs,1,76,1,1,1,0xc;0x10;0x14;0x19;0x11c;0x124,17,LOW,0x0045E4E8
15a694b37a2f,unresolved external call,NetAppLib::Util::NetAppTimeout,gfl2::system::Date::Date,static.crs,1,60,1,1,1,,17,LOW,0x0045B56C
9b9b3ce02780,unresolved external call,NetAppLib::Util::NetAppTrainerIconUtility,FUN_0045d968,static.crs,1,36,1,1,1,,17,LOW,0x0045DDB0
8267b2d19640,unresolved external call,NetAppLib::Util::PackFile,,static.crs,1,28,1,1,1,0x10,17,LOW,0x0045E7B4
c563d4500909,unresolved external call,NetEvent::BattleSpot::BattleSpotEvent,,static.crs,3,36,3,3,2,,17,LOW,0x0041EF84;0x0041EF94;0x0041EFA4
d455253e38a4,uncertain member offset,NetLib::P2P::P2pConnectionManager,GetMyStatus,static.crs,1,28,1,1,1,0xc;0x80,17,LOW,0x004A2B5C
44d95ac61064,uncertain member offset,NetLib::P2P::P2pConnectionManager,gflnet2::p2p::NetGame::GetNetID,static.crs,1,20,1,1,1,0x20,17,LOW,0x004A2C88
a3ad9ba5a96f,unknown this-pointer type,NetLib::P2P::P2pConnectionManager,,static.crs,1,12,1,1,1,,17,LOW,0x003D6ECC
6b6947792d81,unknown this-pointer type,NetLib::Pgl::PGLConnector,,static.crs,1,12,1,1,1,,17,LOW,0x003D8F30
16b848db3a08,unresolved external call,NetLib::Pgl::PGLConnector,FUN_003d97dc,static.crs,1,20,1,1,1,0xb5c,17,LOW,0x003D820C
7047274ce27b,unresolved external call,NetLib::Validation::PokemonValidation,FUN_003d97dc,static.crs,1,28,1,1,1,0x15fc,17,LOW,0x003D060C
b6a40796d23d,ABI uncertainty,NetLib::Wifi::SubscriptionManager,,static.crs,1,8,1,1,1,,17,LOW,0x004A2D0C
378c25aa7811,ABI uncertainty,PokeDiary,GetInstance,static.crs,1,28,1,1,1,,17,LOW,0x0047431C
f4e58bf70dc0,unresolved external call,PokeTool,FUN_0042d3b4,static.crs,1,92,1,1,1,,17,LOW,0x00430498
5137e06ac7ae,unresolved external call,PokeTool::NatsukiManager,FUN_0042e0bc,static.crs,1,8,1,1,1,,17,LOW,0x0042DF84
47ff3d14faaa,unresolved external call,PokeTool::PersonalSort,FUN_004a6a48,static.crs,1,36,1,1,1,0x30,17,LOW,0x0042CEF8
516c4e5af052,ABI uncertainty,PokeTool::PokeGetUtil,GetInstance,static.crs,1,12,1,1,1,,17,LOW,0x0042BB20
01e7a328709d,uncertain member offset,PokeTool::PokeModel,call,static.crs,1,12,1,1,1,0xc,17,LOW,0x00436114
f7b39151b00b,unknown this-pointer type,PokeTool::PokeModel,,static.crs,1,40,1,1,1,,17,LOW,0x0043577C
6382c1dddb44,unresolved external call,PokeTool::PokeModel,poke_3d::model::BaseModel::SetAnimationLoop,static.crs,1,24,1,1,1,0x1f,17,LOW,0x00434E30
cee01a73d251,unresolved external call,PokeTool::PokeModel,,static.crs,1,44,1,1,1,0x1290,17,LOW,0x00434DB8
7cf5fdfa6bbd,unresolved external call,PokeTool::PokeModelSystem,gfl2::fs::BinLinkerAccessor::BinLinkerAccessor,static.crs,1,88,1,1,1,0x20,17,LOW,0x0042FFC4
9a6dc125a6ba,unresolved external call,PokeTool::PokemonSort,FUN_0048d55c,static.crs,1,36,1,1,1,0x10;0x14;0x18;0x1018;0x101c;0x1020,17,LOW,0x0042BDE8
b05f0c44743c,ABI uncertainty,PokeTool::nakayoshi,pml::PokeParty::GetMemberPointer,static.crs,1,40,1,1,1,,17,LOW,0x00436A24
7a9978985556,uncertain member offset,Regulation,__aeabi_memcpy,static.crs,1,20,1,1,1,0xc,17,LOW,0x00474F10
5df2dbe4ea00,uncertain member offset,Regulation,gfl2::heap::GflHeapFreeMemoryBlock,static.crs,1,44,1,1,1,0xc;0x10,17,LOW,0x0015A8D4
35c39ca60721,unresolved external call,Savedata::BoxPokemon,gfl2::debug::GFLassert,static.crs,1,112,1,1,1,0x36604,17,LOW,0x004375F0
42140130e744,unresolved external call,Savedata::ConfigSave,FUN_003bfbec,static.crs,1,64,1,1,1,,17,LOW,0x00437A8C
876a9318f43f,unresolved external call,Savedata::GtsData,FUN_00356704,static.crs,1,20,1,1,1,0xc;0x112,17,LOW,0x003543EC
1de2144fe8d6,uncertain member offset,Savedata::JoinFestaDataSave,gfl2::str::StrBuf::SetStr,static.crs,1,20,1,1,1,0x518,17,LOW,0x004A76B0
9589c3d87d7b,unknown this-pointer type,Savedata::JoinFestaDataSave,GFLassert,static.crs,1,40,1,1,1,,17,LOW,0x0043E414
522029cc3755,unresolved external call,Savedata::JoinFestaDataSave,,static.crs,1,24,1,1,1,0x542,17,LOW,0x0043F3D0
f7df7a049bcd,unresolved external call,Savedata::JoinFestaDataSave,FUN_00440c40,static.crs,1,36,1,1,1,,17,LOW,0x00444C90
8ee54a816737,unresolved external call,Savedata::JoinFestaDataSave,__aeabi_memclr4,static.crs,1,76,1,1,1,0x48,17,LOW,0x0043EAB8
070a91161fb3,unknown this-pointer type,Savedata::Misc,,static.crs,1,12,1,1,1,,17,LOW,0x004417F4
708b3c0ee1f9,unresolved external call,Savedata::MyItem,FUN_004a7d6c,static.crs,1,36,1,1,1,,17,LOW,0x004A7D48
863e452ce402,uncertain member offset,Savedata::MyStatus,gfl2::str::StrBuf::SetStr,static.crs,1,16,1,1,1,0x40,17,LOW,0x004A8500
74140200887b,uncertain member offset,Savedata::MyStatus,CONCAT44,static.crs,1,20,1,1,1,0x40,17,LOW,0x003566F0
736dca1a19b6,unknown this-pointer type,Savedata::PlayTime,,static.crs,1,12,1,1,1,,17,LOW,0x00443DA4
17ea06951111,unresolved external call,Savedata::PokeFinderSave,,static.crs,1,44,1,1,1,0x10;0x14,17,LOW,0x0043B694
437447529a46,unknown this-pointer type,Savedata::ResortSave,WildPokemonTimeDownCount,static.crs,1,12,1,1,1,,17,LOW,0x004394D4
22772d5c1235,unknown this-pointer type,Savedata::ResortSave,PokemonEventTimeDownCount,static.crs,1,12,1,1,1,,17,LOW,0x004395DC
87b13131bcd5,unresolved external call,Savedata::ResortSave,SUB41,static.crs,1,104,1,1,1,0x1a;0x102;0x103,17,LOW,0x00438F6C
4ac9a669d089,unresolved external call,Savedata::UnionPokemon,FUN_00319e64,static.crs,1,16,1,1,1,0xc,17,LOW,0x0048FDC4
163e89f498f3,unknown this-pointer type,Savedata::ZukanData,PokeTool::ExtendData::GetLocalAreaMonsMax,static.crs,1,40,1,1,1,,17,LOW,0x004A9230
0c8bc1987c8c,unresolved external call,Sound,FUN_003ab2b0,static.crs,1,48,1,1,1,,17,LOW,0x003AE1A8
ea9e9a27f03b,unresolved external call,Sound,FUN_003aae2c,static.crs,1,48,1,1,1,,17,LOW,0x003AD58C
b1556a8b445a,unresolved external call,Sound,FUN_003aabfc,static.crs,1,56,1,1,1,,17,LOW,0x003A99AC
7f44a4824d6d,unresolved external call,Sound,FUN_003aac4c,static.crs,1,56,1,1,1,,17,LOW,0x003ABC6C
442138230cb5,unresolved external call,Sound,FUN_003ad908,static.crs,1,76,1,1,1,,17,LOW,0x003ADD20
8ea6d5259896,unresolved external call,System,,static.crs,1,16,1,1,1,,17,LOW,0x003ED8D8
3abcb27888c1,unresolved external call,System,FUN_0015e340,static.crs,1,12,1,1,1,,17,LOW,0x003E5BE8
9399c133931c,unresolved external call,System::Camera::CModelViewerInFrame,,static.crs,1,56,1,1,1,0x2c,17,LOW,0x003E82C0
beeda6d1dbcb,unknown this-pointer type,System::DeviceTurnWatcher,,static.crs,1,60,1,1,1,,17,LOW,0x003E5B88
0e91c78054b1,unknown this-pointer type,System::EnvAccessor,gfl2::animation::DrawEnvAnimationController::Update,static.crs,1,8,1,1,1,,17,LOW,0x003E492C
abab1a935ae4,unknown this-pointer type,System::EnvAccessor,gfl2::animation::DrawEnvAnimationController::Finalize,static.crs,1,28,1,1,1,,17,LOW,0x003E4B64
d09657c2b9cd,unresolved external call,System::GflUse,,static.crs,1,16,1,1,1,,17,LOW,0x003EA2C4
bf5d98a9197f,uncertain member offset,System::MotionBlur,,static.crs,1,40,1,1,1,0x148;0x164,17,LOW,0x004A2E50
e5f3965d2efb,unknown this-pointer type,System::MotionBlur,,static.crs,1,40,1,1,1,,17,LOW,0x004A2E78
3b3a19722539,unresolved external call,System::NijiEdgeMapSceneRenderPath,FUN_0041cc6c,static.crs,1,28,1,1,1,,17,LOW,0x003E74E8
991779e17f1b,unresolved external call,System::PmlUse,GetEvolveManager,static.crs,1,12,1,1,1,,17,LOW,0x003EAC14
007a1e165b01,uncertain member offset,System::Skybox::Skybox,,static.crs,1,48,1,1,1,0x2c;0x30;0x34;0x3c,17,LOW,0x003EC27C
b4dcea964cbb,unknown this-pointer type,System::Skybox::Skybox,,static.crs,1,32,1,1,1,,17,LOW,0x003EBA98
4559b535bf27,unknown this-pointer type,System::Skybox::Skybox,gfl2::heap::Manager::DeleteHeap,static.crs,1,36,1,1,1,,17,LOW,0x003EB7D8
973d70de65db,uncertain member offset,__rw::__rw_numpunct_impl_data<char>,__rw_punct_data,static.crs,1,28,1,1,1,0x4;0x8;0xc,17,LOW,0x0010328C
b2c346140464,unresolved external call,app::sort::StringItem,FUN_002e8654,static.crs,1,20,1,1,1,,17,LOW,0x002E8274
3684938b5955,unresolved external call,app::sort::StringTokusei,FUN_002e8654,static.crs,1,20,1,1,1,,17,LOW,0x002E877C
d9324304756f,unresolved external call,app::sort::StringTokusei,FUN_002e84e0,static.crs,1,28,1,1,1,,17,LOW,0x002E8760
e9ebc1b1960e,unresolved external call,app::sort::StringWaza,FUN_002e8654,static.crs,1,20,1,1,1,,17,LOW,0x002E82DC
ac41c9deee2f,unresolved external call,app::sort::StringWaza,FUN_002e84e0,static.crs,1,28,1,1,1,,17,LOW,0x002E829C
9a31c14c5491,unresolved external call,app::tool::AppToolBaseGrpFont,gfl2::lyt::LytMultiResID::LytMultiResID,static.crs,1,44,1,1,1,0x10,17,LOW,0x002F6830
f9af73160f8f,uncertain member offset,app::tool::AppToolHPGaugePartsLayout,util::G2DUtil::SetPaneVisible,static.crs,1,64,1,1,1,0x14;0x18;0x1c,17,LOW,0x002FBB40
4cba29015671,unresolved external call,app::tool::AppToolTrainerIconRendering::ICON_OBJECT_DATA,System::DressUpParamSaveData::ConvertToDressUpParam,static.crs,1,32,1,1,1,0x10;0x14;0x40;0x44;0x4c;0x50;0x54;0x58;0x5c;0x60;0x68;0x6c;0x6d;0x6e;0x6f;0x70;0x74;0x78;0x7c,17,LOW,0x002FCE64
a0a2d2587f59,unresolved external call,app::tool::AppToolTrainerIconRendering::ICON_OBJECT_DATA,FUN_003e67dc,static.crs,1,112,1,1,1,0x11;0x12;0x14;0x40;0x44;0x4c;0x50;0x58;0x6c,17,LOW,0x002FCDF4
bfbd4b7b28d7,uncertain member offset,app::tool::ButtonManager,,static.crs,1,16,1,1,1,0x28,17,LOW,0x002EC3AC
c4159f2bbb17,unresolved external call,app::tool::ButtonManager,FUN_0048d820,static.crs,1,36,1,1,1,,17,LOW,0x0048DA4C
77af80417f8f,unknown this-pointer type,app::tool::CharaSimpleModel,,static.crs,1,40,1,1,1,,17,LOW,0x002F2C4C
87999dcb07ee,uncertain member offset,app::tool::CursorController,MenuCursor::Update,static.crs,1,28,1,1,1,0x54;0x5c,17,LOW,0x002F33E8
4271473af1ef,ABI uncertainty,app::tool::FingerCursor,gfl2::debug::GFLassert,static.crs,1,32,1,1,1,,17,LOW,0x002EB9C8
5c1e3a26a7ae,unresolved external call,app::tool::Gauge,GetDottoColor,static.crs,1,60,1,1,1,,17,LOW,0x002FEFF0
5752c1566ae9,ABI uncertainty,app::tool::ItemIcon,GetInstance,static.crs,1,40,1,1,1,,17,LOW,0x002FF798
b074216ebd6a,unknown this-pointer type,app::tool::ItemIcon,util::FileAccessor::FileOpen,static.crs,1,36,1,1,1,,17,LOW,0x002FF88C
4f611d38be89,unknown this-pointer type,app::tool::ItemIcon,util::FileAccessor::FileClose,static.crs,1,68,1,1,1,,17,LOW,0x002FF8B0
910afe93bb28,unresolved external call,app::tool::ItemIcon,FUN_002e9334,static.crs,1,8,1,1,1,,17,LOW,0x002FF788
8e1c4c6fb498,unresolved external call,app::tool::ItemIcon,FUN_002e9124,static.crs,1,8,1,1,1,,17,LOW,0x002FF790
078e26388a96,unresolved external call,app::tool::ItemIcon,FUN_002f9ba0,static.crs,1,88,1,1,1,0x3d,17,LOW,0x002FF1F0
d36d87286057,uncertain member offset,app::tool::LytTexData,gfl2::debug::GFLassert,static.crs,1,64,1,1,1,0x20;0x24;0x28;0x2c,17,LOW,0x002E9130
037d850de86c,uncertain member offset,app::tool::MenuCursor,PutNonVisible,static.crs,1,32,1,1,1,0x10;0x18,17,LOW,0x002E95FC
c73697f17b66,unknown this-pointer type,app::tool::MenuCursor,util::FileAccessor::FileCloseSync,static.crs,1,112,1,1,1,,17,LOW,0x002E9B98
6211b92a6fe4,unresolved external call,app::tool::MenuCursor,FUN_00350cd8,static.crs,1,20,1,1,1,0x10,17,LOW,0x002E9CCC
8bc06e0c3c91,unresolved external call,app::tool::MenuWindow,StartMenu,static.crs,1,16,1,1,1,,17,LOW,0x002EA2C8
9a1f7c5408fc,uncertain member offset,app::tool::PaneList,GetPosPaneIndex,static.crs,1,64,1,1,1,0xc;0x18;0x40,17,LOW,0x00304BC4
9f40b4813239,unknown this-pointer type,app::tool::PaneList,,static.crs,1,36,1,1,1,,17,LOW,0x00304C04
1f77cf1740ff,uncertain member offset,app::tool::PaneListView,util::ScrollBar::~ScrollBar,static.crs,1,40,1,1,1,0x8c,17,LOW,0x002EBDA0
6ff067ddce1d,unresolved external call,app::tool::PaneListView,FUN_00304e98,static.crs,1,40,1,1,1,,17,LOW,0x002EBCE0
