address,name,qualified_name,namespace,symbol_type,source,is_primary,is_external,classification
00499930,"_ZNK4gfl23lyt5LytWk10IsAnimeEndEj","_ZNK4gfl23lyt5LytWk10IsAnimeEndEj","Global",Label,ANALYSIS,false,false,MANGLED
00499964,"LAB_00499964","LAB_00499964","Global",Label,DEFAULT,true,false,Label
0049996c,"LAB_0049996c","LAB_0049996c","Global",Label,DEFAULT,true,false,Label
004999b0,"LAB_004999b0","LAB_004999b0","Global",Label,DEFAULT,true,false,Label
004999bc,"LAB_004999bc","LAB_004999bc","Global",Label,DEFAULT,true,false,Label
004999c8,"LAB_004999c8","LAB_004999c8","Global",Label,DEFAULT,true,false,Label
004999f4,"FUN_004999f4","FUN_004999f4","Global",Function,DEFAULT,true,false,FUNCTION
00499a24,"LAB_00499a24","LAB_00499a24","Global",Label,DEFAULT,true,false,Label
00499a28,"LAB_00499a28","LAB_00499a28","Global",Label,DEFAULT,true,false,Label
00499a50,"IsBindAnime","gfl2::lyt::LytWk::IsBindAnime","gfl2::lyt::LytWk",Function,ANALYSIS,true,false,FUNCTION
00499a50,"_ZNK4gfl23lyt5LytWk11IsBindAnimeEj","_ZNK4gfl23lyt5LytWk11IsBindAnimeEj","Global",Label,ANALYSIS,false,false,MANGLED
00499a90,"LAB_00499a90","LAB_00499a90","Global",Label,DEFAULT,true,false,Label
00499a94,"LAB_00499a94","LAB_00499a94","Global",Label,DEFAULT,true,false,Label
00499a98,"GetPartsPane","gfl2::lyt::LytWk::GetPartsPane","gfl2::lyt::LytWk",Function,ANALYSIS,true,false,FUNCTION
00499a98,"_ZNK4gfl23lyt5LytWk12GetPartsPaneEPN2nw3lyt5PartsEjPKNS0_13LytMultiResIDE","_ZNK4gfl23lyt5LytWk12GetPartsPaneEPN2nw3lyt5PartsEjPKNS0_13LytMultiResIDE","Global",Label,ANALYSIS,false,false,MANGLED
00499b28,"LAB_00499b28","LAB_00499b28","Global",Label,DEFAULT,true,false,Label
00499b38,"LAB_00499b38","LAB_00499b38","Global",Label,DEFAULT,true,false,Label
00499b4c,"LAB_00499b4c","LAB_00499b4c","Global",Label,DEFAULT,true,false,Label
00499b54,"DAT_00499b54","DAT_00499b54","Global",Label,DEFAULT,true,false,Label
00499b58,"LAB_00499b58","LAB_00499b58","Global",Label,DEFAULT,true,false,Label
00499b80,"LAB_00499b80","LAB_00499b80","Global",Label,DEFAULT,true,false,Label
00499b8c,"LAB_00499b8c","LAB_00499b8c","Global",Label,DEFAULT,true,false,Label
00499b90,"LAB_00499b90","LAB_00499b90","Global",Label,DEFAULT,true,false,Label
00499ba0,"DAT_00499ba0","DAT_00499ba0","Global",Label,DEFAULT,true,false,Label
00499ba4,"FUN_00499ba4","FUN_00499ba4","Global",Function,DEFAULT,true,false,FUNCTION
00499bb4,"LAB_00499bb4","LAB_00499bb4","Global",Label,DEFAULT,true,false,Label
00499bf4,"LAB_00499bf4","LAB_00499bf4","Global",Label,DEFAULT,true,false,Label
00499c18,"DAT_00499c18","DAT_00499c18","Global",Label,DEFAULT,true,false,Label
00499c1c,"GetWindowPane","gfl2::lyt::LytWk::GetWindowPane","gfl2::lyt::LytWk",Function,ANALYSIS,true,false,FUNCTION
00499c1c,"_ZNK4gfl23lyt5LytWk13GetWindowPaneEPN2nw3lyt5PartsEjPKNS0_13LytMultiResIDE","_ZNK4gfl23lyt5LytWk13GetWindowPaneEPN2nw3lyt5PartsEjPKNS0_13LytMultiResIDE","Global",Label,ANALYSIS,false,false,MANGLED
00499cac,"LAB_00499cac","LAB_00499cac","Global",Label,DEFAULT,true,false,Label
00499cbc,"LAB_00499cbc","LAB_00499cbc","Global",Label,DEFAULT,true,false,Label
00499cd0,"LAB_00499cd0","LAB_00499cd0","Global",Label,DEFAULT,true,false,Label
00499cd8,"DAT_00499cd8","DAT_00499cd8","Global",Label,DEFAULT,true,false,Label
00499cdc,"GetWindowPane","gfl2::lyt::LytWk::GetWindowPane","gfl2::lyt::LytWk",Function,ANALYSIS,true,false,FUNCTION
00499cdc,"_ZNK4gfl23lyt5LytWk13GetWindowPaneEj","_ZNK4gfl23lyt5LytWk13GetWindowPaneEj","Global",Label,ANALYSIS,false,false,MANGLED
00499d0c,"LAB_00499d0c","LAB_00499d0c","Global",Label,DEFAULT,true,false,Label
00499d18,"LAB_00499d18","LAB_00499d18","Global",Label,DEFAULT,true,false,Label
00499d1c,"LAB_00499d1c","LAB_00499d1c","Global",Label,DEFAULT,true,false,Label
00499d2c,"DAT_00499d2c","DAT_00499d2c","Global",Label,DEFAULT,true,false,Label
00499d30,"GetPicturePane","gfl2::lyt::LytWk::GetPicturePane","gfl2::lyt::LytWk",Function,ANALYSIS,true,false,FUNCTION
00499d30,"_ZNK4gfl23lyt5LytWk14GetPicturePaneEPN2nw3lyt5PartsEjPKNS0_13LytMultiResIDE","_ZNK4gfl23lyt5LytWk14GetPicturePaneEPN2nw3lyt5PartsEjPKNS0_13LytMultiResIDE","Global",Label,ANALYSIS,false,false,MANGLED
00499dc0,"LAB_00499dc0","LAB_00499dc0","Global",Label,DEFAULT,true,false,Label
00499dd0,"LAB_00499dd0","LAB_00499dd0","Global",Label,DEFAULT,true,false,Label
00499de4,"LAB_00499de4","LAB_00499de4","Global",Label,DEFAULT,true,false,Label
00499dec,"DAT_00499dec","DAT_00499dec","Global",Label,DEFAULT,true,false,Label
00499df0,"LAB_00499df0","LAB_00499df0","Global",Label,DEFAULT,true,false,Label
00499e18,"LAB_00499e18","LAB_00499e18","Global",Label,DEFAULT,true,false,Label
00499e24,"LAB_00499e24","LAB_00499e24","Global",Label,DEFAULT,true,false,Label
00499e28,"LAB_00499e28","LAB_00499e28","Global",Label,DEFAULT,true,false,Label
00499e38,"DAT_00499e38","DAT_00499e38","Global",Label,DEFAULT,true,false,Label
00499e3c,"GetTextBoxPane","gfl2::lyt::LytWk::GetTextBoxPane","gfl2::lyt::LytWk",Function,ANALYSIS,true,false,FUNCTION
00499e3c,"_ZNK4gfl23lyt5LytWk14GetTextBoxPaneEPN2nw3lyt5PartsEjPKNS0_13LytMultiResIDE","_ZNK4gfl23lyt5LytWk14GetTextBoxPaneEPN2nw3lyt5PartsEjPKNS0_13LytMultiResIDE","Global",Label,ANALYSIS,false,false,MANGLED
00499ecc,"LAB_00499ecc","LAB_00499ecc","Global",Label,DEFAULT,true,false,Label
00499edc,"LAB_00499edc","LAB_00499edc","Global",Label,DEFAULT,true,false,Label
00499ef0,"LAB_00499ef0","LAB_00499ef0","Global",Label,DEFAULT,true,false,Label
00499ef8,"DAT_00499ef8","DAT_00499ef8","Global",Label,DEFAULT,true,false,Label
00499efc,"LAB_00499efc","LAB_00499efc","Global",Label,DEFAULT,true,false,Label
00499f24,"LAB_00499f24","LAB_00499f24","Global",Label,DEFAULT,true,false,Label
00499f30,"LAB_00499f30","LAB_00499f30","Global",Label,DEFAULT,true,false,Label
00499f34,"LAB_00499f34","LAB_00499f34","Global",Label,DEFAULT,true,false,Label
00499f44,"DAT_00499f44","DAT_00499f44","Global",Label,DEFAULT,true,false,Label
00499f48,"GetBoundingPane","gfl2::lyt::LytWk::GetBoundingPane","gfl2::lyt::LytWk",Function,ANALYSIS,true,false,FUNCTION
00499f48,"_ZNK4gfl23lyt5LytWk15GetBoundingPaneEPN2nw3lyt5PartsEjPKNS0_13LytMultiResIDE","_ZNK4gfl23lyt5LytWk15GetBoundingPaneEPN2nw3lyt5PartsEjPKNS0_13LytMultiResIDE","Global",Label,ANALYSIS,false,false,MANGLED
00499fd8,"LAB_00499fd8","LAB_00499fd8","Global",Label,DEFAULT,true,false,Label
00499fe8,"LAB_00499fe8","LAB_00499fe8","Global",Label,DEFAULT,true,false,Label
00499ffc,"LAB_00499ffc","LAB_00499ffc","Global",Label,DEFAULT,true,false,Label
0049a004,"DAT_0049a004","DAT_0049a004","Global",Label,DEFAULT,true,false,Label
0049a008,"LAB_0049a008","LAB_0049a008","Global",Label,DEFAULT,true,false,Label
0049a030,"LAB_0049a030","LAB_0049a030","Global",Label,DEFAULT,true,false,Label
0049a03c,"LAB_0049a03c","LAB_0049a03c","Global",Label,DEFAULT,true,false,Label
0049a040,"LAB_0049a040","LAB_0049a040","Global",Label,DEFAULT,true,false,Label
0049a050,"DAT_0049a050","DAT_0049a050","Global",Label,DEFAULT,true,false,Label
0049a054,"GetAnimeMaxFrame","gfl2::lyt::LytWk::GetAnimeMaxFrame","gfl2::lyt::LytWk",Function,ANALYSIS,true,false,FUNCTION
0049a054,"_ZNK4gfl23lyt5LytWk16GetAnimeMaxFrameEj","_ZNK4gfl23lyt5LytWk16GetAnimeMaxFrameEj","Global",Label,ANALYSIS,false,false,MANGLED
0049a08c,"LAB_0049a08c","LAB_0049a08c","Global",Label,DEFAULT,true,false,Label
0049a094,"LAB_0049a094","LAB_0049a094","Global",Label,DEFAULT,true,false,Label
0049a0c4,"DAT_0049a0c4","DAT_0049a0c4","Global",Label,DEFAULT,true,false,Label
0049a0c8,"FUN_0049a0c8","FUN_0049a0c8","Global",Function,DEFAULT,true,false,FUNCTION
0049a12c,"LAB_0049a12c","LAB_0049a12c","Global",Label,DEFAULT,true,false,Label
0049a134,"DAT_0049a134","DAT_0049a134","Global",Label,DEFAULT,true,false,Label
0049a138,"DAT_0049a138","DAT_0049a138","Global",Label,DEFAULT,true,false,Label
0049a13c,"GetLayoutCore","gfl2::lyt::LytWk::GetLayoutCore","gfl2::lyt::LytWk",Function,ANALYSIS,true,false,FUNCTION
0049a13c,"_ZNK4gfl23lyt5LytWk13GetLayoutCoreEv","_ZNK4gfl23lyt5LytWk13GetLayoutCoreEv","Global",Label,ANALYSIS,false,false,MANGLED
0049a14c,"GetPane","gfl2::lyt::LytWk::GetPane","gfl2::lyt::LytWk",Function,ANALYSIS,true,false,FUNCTION
0049a14c,"_ZNK4gfl23lyt5LytWk7GetPaneEPN2nw3lyt5PartsEjPKNS0_13LytMultiResIDE","_ZNK4gfl23lyt5LytWk7GetPaneEPN2nw3lyt5PartsEjPKNS0_13LytMultiResIDE","Global",Label,ANALYSIS,false,false,MANGLED
0049a1bc,"LAB_0049a1bc","LAB_0049a1bc","Global",Label,DEFAULT,true,false,Label
0049a1c0,"FUN_0049a1c0","FUN_0049a1c0","Global",Function,DEFAULT,true,false,FUNCTION
0049a204,"LAB_0049a204","LAB_0049a204","Global",Label,DEFAULT,true,false,Label
0049a21c,"LAB_0049a21c","LAB_0049a21c","Global",Label,DEFAULT,true,false,Label
0049a268,"LAB_0049a268","LAB_0049a268","Global",Label,DEFAULT,true,false,Label
0049a270,"FUN_0049a270","FUN_0049a270","Global",Function,DEFAULT,true,false,FUNCTION
0049a298,"LAB_0049a298","LAB_0049a298","Global",Label,DEFAULT,true,false,Label
0049a29c,"GetResource","gfl2::lyt::LytWk::GetResource","gfl2::lyt::LytWk",Function,ANALYSIS,true,false,FUNCTION
0049a29c,"_ZNK4gfl23lyt5LytWk11GetResourceEv","_ZNK4gfl23lyt5LytWk11GetResourceEv","Global",Label,ANALYSIS,false,false,MANGLED
0049a2ac,"FUN_0049a2ac","FUN_0049a2ac","Global",Function,DEFAULT,true,false,FUNCTION
0049a338,"LAB_0049a338","LAB_0049a338","Global",Label,DEFAULT,true,false,Label
0049a344,"LAB_0049a344","LAB_0049a344","Global",Label,DEFAULT,true,false,Label
0049a4b4,"LAB_0049a4b4","LAB_0049a4b4","Global",Label,DEFAULT,true,false,Label
0049a4c8,"LAB_0049a4c8","LAB_0049a4c8","Global",Label,DEFAULT,true,false,Label
0049a5b0,"LAB_0049a5b0","LAB_0049a5b0","Global",Label,DEFAULT,true,false,Label
0049a5b4,"switchD","switchD_0049a5b4::switchD","switchD_0049a5b4",Label,ANALYSIS,true,false,Label
0049a5bc,"switchdataD_0049a5bc","switchD_0049a5b4::switchdataD_0049a5bc","switchD_0049a5b4",Label,ANALYSIS,true,false,Label
0049a5c0,"PTR_caseD_1_0049a5c0","PTR_caseD_1_0049a5c0","Global",Label,DEFAULT,true,false,Label
0049a5e0,"DAT_0049a5e0","DAT_0049a5e0","Global",Label,DEFAULT,true,false,Label
0049a5e4,"DAT_0049a5e4","DAT_0049a5e4","Global",Label,DEFAULT,true,false,Label
0049a5e8,"DAT_0049a5e8","DAT_0049a5e8","Global",Label,DEFAULT,true,false,Label
0049a5ec,"DAT_0049a5ec","DAT_0049a5ec","Global",Label,DEFAULT,true,false,Label
0049a5f0,"caseD_0","switchD_0049a5b4::caseD_0","switchD_0049a5b4",Label,ANALYSIS,true,false,Label
0049a5fc,"caseD_1","switchD_0049a5b4::caseD_1","switchD_0049a5b4",Label,ANALYSIS,true,false,Label
0049a604,"caseD_2","switchD_0049a5b4::caseD_2","switchD_0049a5b4",Label,ANALYSIS,true,false,Label
0049a610,"caseD_3","switchD_0049a5b4::caseD_3","switchD_0049a5b4",Label,ANALYSIS,true,false,Label
0049a618,"caseD_4","switchD_0049a5b4::caseD_4","switchD_0049a5b4",Label,ANALYSIS,true,false,Label
0049a61c,"LAB_0049a61c","LAB_0049a61c","Global",Label,DEFAULT,true,false,Label
0049a624,"caseD_5","switchD_0049a5b4::caseD_5","switchD_0049a5b4",Label,ANALYSIS,true,false,Label
0049a628,"LAB_0049a628","LAB_0049a628","Global",Label,DEFAULT,true,false,Label
0049a630,"caseD_6","switchD_0049a5b4::caseD_6","switchD_0049a5b4",Label,ANALYSIS,true,false,Label
0049a63c,"caseD_7","switchD_0049a5b4::caseD_7","switchD_0049a5b4",Label,ANALYSIS,true,false,Label
0049a644,"caseD_8","switchD_0049a5b4::caseD_8","switchD_0049a5b4",Label,ANALYSIS,true,false,Label
0049a648,"LAB_0049a648","LAB_0049a648","Global",Label,DEFAULT,true,false,Label
0049a64c,"default","switchD_0049a5b4::default","switchD_0049a5b4",Label,ANALYSIS,true,false,Label
0049a768,"LAB_0049a768","LAB_0049a768","Global",Label,DEFAULT,true,false,Label
0049a778,"LAB_0049a778","LAB_0049a778","Global",Label,DEFAULT,true,false,Label
0049a794,"IsDrawing","gfl2::lyt::LytWk::IsDrawing","gfl2::lyt::LytWk",Function,ANALYSIS,true,false,FUNCTION
0049a794,"_ZNK4gfl23lyt5LytWk9IsDrawingEv","_ZNK4gfl23lyt5LytWk9IsDrawingEv","Global",Label,ANALYSIS,false,false,MANGLED
0049a7ac,"GetPtr","gfl2::str::StrBuf::GetPtr","gfl2::str::StrBuf",Function,ANALYSIS,true,false,FUNCTION
0049a7ac,"_ZNK4gfl23str6StrBuf6GetPtrEv","_ZNK4gfl23str6StrBuf6GetPtrEv","Global",Label,ANALYSIS,false,false,MANGLED
0049a7d4,"LAB_0049a7d4","LAB_0049a7d4","Global",Label,DEFAULT,true,false,Label
0049a7dc,"SetJoinFestaNameString","Savedata::JoinFestaDataSave::SetJoinFestaNameString","Savedata::JoinFestaDataSave",Function,ANALYSIS,true,false,FUNCTION
0049a7dc,"_ZN8Savedata17JoinFestaDataSave22SetJoinFestaNameStringEPN4gfl23str6StrBufE","_ZN8Savedata17JoinFestaDataSave22SetJoinFestaNameStringEPN4gfl23str6StrBufE","Global",Label,ANALYSIS,false,false,MANGLED
0049a7f4,"PutStr","gfl2::str::StrBuf::PutStr","gfl2::str::StrBuf",Function,ANALYSIS,true,false,FUNCTION
0049a7f4,"_ZNK4gfl23str6StrBuf6PutStrEPwj","_ZNK4gfl23str6StrBuf6PutStrEPwj","Global",Label,ANALYSIS,false,false,MANGLED
0049a824,"LAB_0049a824","LAB_0049a824","Global",Label,DEFAULT,true,false,Label
0049a840,"LAB_0049a840","LAB_0049a840","Global",Label,DEFAULT,true,false,Label
0049a868,"LAB_0049a868","LAB_0049a868","Global",Label,DEFAULT,true,false,Label
0049a86c,"Compare","gfl2::str::StrBuf::Compare","gfl2::str::StrBuf",Function,ANALYSIS,true,false,FUNCTION
0049a86c,"_ZNK4gfl23str6StrBuf7CompareERKS1_","_ZNK4gfl23str6StrBuf7CompareERKS1_","Global",Label,ANALYSIS,false,false,MANGLED
0049a8a4,"LAB_0049a8a4","LAB_0049a8a4","Global",Label,DEFAULT,true,false,Label
0049a8b4,"LAB_0049a8b4","LAB_0049a8b4","Global",Label,DEFAULT,true,false,Label
0049a8b8,"GetSize","gfl2::str::StrBuf::GetSize","gfl2::str::StrBuf",Function,ANALYSIS,true,false,FUNCTION
0049a8b8,"_ZNK4gfl23str6StrBuf7GetSizeEv","_ZNK4gfl23str6StrBuf7GetSizeEv","Global",Label,ANALYSIS,false,false,MANGLED
0049a8e0,"LAB_0049a8e0","LAB_0049a8e0","Global",Label,DEFAULT,true,false,Label
0049a8e8,"GetLength","gfl2::str::StrBuf::GetLength","gfl2::str::StrBuf",Function,ANALYSIS,true,false,FUNCTION
0049a8e8,"_ZNK4gfl23str6StrBuf9GetLengthEv","_ZNK4gfl23str6StrBuf9GetLengthEv","Global",Label,ANALYSIS,false,false,MANGLED
0049a910,"LAB_0049a910","LAB_0049a910","Global",Label,DEFAULT,true,false,Label
0049a918,"GetPauseType","gfl2::str::StrWin::GetPauseType","gfl2::str::StrWin",Function,ANALYSIS,true,false,FUNCTION
0049a918,"_ZNK4gfl23str6StrWin12GetPauseTypeEv","_ZNK4gfl23str6StrWin12GetPauseTypeEv","Global",Label,ANALYSIS,false,false,MANGLED
0049a954,"LAB_0049a954","LAB_0049a954","Global",Label,DEFAULT,true,false,Label
0049a958,"LAB_0049a958","LAB_0049a958","Global",Label,DEFAULT,true,false,Label
0049a95c,"LAB_0049a95c","LAB_0049a95c","Global",Label,DEFAULT,true,false,Label
0049a964,"FUN_0049a964","FUN_0049a964","Global",Function,DEFAULT,true,false,FUNCTION
0049a978,"GetStrCount","gfl2::str::MsgData::GetStrCount","gfl2::str::MsgData",Function,ANALYSIS,true,false,FUNCTION
0049a978,"_ZNK4gfl23str7MsgData11GetStrCountEv","_ZNK4gfl23str7MsgData11GetStrCountEv","Global",Label,ANALYSIS,false,false,MANGLED
0049a984,"FUN_0049a984","FUN_0049a984","Global",Function,DEFAULT,true,false,FUNCTION
0049a9c0,"LAB_0049a9c0","LAB_0049a9c0","Global",Label,DEFAULT,true,false,Label
0049a9e4,"LAB_0049a9e4","LAB_0049a9e4","Global",Label,DEFAULT,true,false,Label
0049aa0c,"LAB_0049aa0c","LAB_0049aa0c","Global",Label,DEFAULT,true,false,Label
0049aa18,"LAB_0049aa18","LAB_0049aa18","Global",Label,DEFAULT,true,false,Label
0049aa34,"LAB_0049aa34","LAB_0049aa34","Global",Label,DEFAULT,true,false,Label
0049aa74,"LAB_0049aa74","LAB_0049aa74","Global",Label,DEFAULT,true,false,Label
0049aa80,"DAT_0049aa80","DAT_0049aa80","Global",Label,DEFAULT,true,false,Label
0049aa84,"LAB_0049aa84","LAB_0049aa84","Global",Label,DEFAULT,true,false,Label
0049aa8c,"LAB_0049aa8c","LAB_0049aa8c","Global",Label,DEFAULT,true,false,Label
0049aa94,"CalcAllocateAdjustSize","gfl2::heap::GflHeapBase::CalcAllocateAdjustSize","gfl2::heap::GflHeapBase",Function,ANALYSIS,true,false,FUNCTION
0049aa94,"_ZNK4gfl24heap11GflHeapBase22CalcAllocateAdjustSizeEi","_ZNK4gfl24heap11GflHeapBase22CalcAllocateAdjustSizeEi","Global",Label,ANALYSIS,false,false,MANGLED
0049aac4,"LAB_0049aac4","LAB_0049aac4","Global",Label,DEFAULT,true,false,Label
0049aaec,"LAB_0049aaec","LAB_0049aaec","Global",Label,DEFAULT,true,false,Label
0049aaf4,"LAB_0049aaf4","LAB_0049aaf4","Global",Label,DEFAULT,true,false,Label
0049aafc,"LAB_0049aafc","LAB_0049aafc","Global",Label,DEFAULT,true,false,Label
0049ab0c,"LAB_0049ab0c","LAB_0049ab0c","Global",Label,DEFAULT,true,false,Label
0049ab1c,"FUN_0049ab1c","FUN_0049ab1c","Global",Function,DEFAULT,true,false,FUNCTION
0049abd4,"LAB_0049abd4","LAB_0049abd4","Global",Label,DEFAULT,true,false,Label
0049ac10,"LAB_0049ac10","LAB_0049ac10","Global",Label,DEFAULT,true,false,Label
0049ac6c,"DAT_0049ac6c","DAT_0049ac6c","Global",Label,DEFAULT,true,false,Label
0049ac70,"DAT_0049ac70","DAT_0049ac70","Global",Label,DEFAULT,true,false,Label
0049ac74,"DAT_0049ac74","DAT_0049ac74","Global",Label,DEFAULT,true,false,Label
0049ac78,"DAT_0049ac78","DAT_0049ac78","Global",Label,DEFAULT,true,false,Label
0049ac7c,"DAT_0049ac7c","DAT_0049ac7c","Global",Label,DEFAULT,true,false,Label
0049ac80,"DAT_0049ac80","DAT_0049ac80","Global",Label,DEFAULT,true,false,Label
0049ac84,"DAT_0049ac84","DAT_0049ac84","Global",Label,DEFAULT,true,false,Label
0049ac88,"DAT_0049ac88","DAT_0049ac88","Global",Label,DEFAULT,true,false,Label
0049ac8c,"FUN_0049ac8c","FUN_0049ac8c","Global",Function,DEFAULT,true,false,FUNCTION
0049ad00,"FUN_0049ad00","FUN_0049ad00","Global",Function,DEFAULT,true,false,FUNCTION
0049ad40,"LAB_0049ad40","LAB_0049ad40","Global",Label,DEFAULT,true,false,Label
0049ad64,"LAB_0049ad64","LAB_0049ad64","Global",Label,DEFAULT,true,false,Label
0049ad88,"LAB_0049ad88","LAB_0049ad88","Global",Label,DEFAULT,true,false,Label
0049af04,"DAT_0049af04","DAT_0049af04","Global",Label,DEFAULT,true,false,Label
0049af08,"DAT_0049af08","DAT_0049af08","Global",Label,DEFAULT,true,false,Label
0049af0c,"FUN_0049af0c","FUN_0049af0c","Global",Function,DEFAULT,true,false,FUNCTION
0049afe0,"FUN_0049afe0","FUN_0049afe0","Global",Function,DEFAULT,true,false,FUNCTION
0049b028,"DAT_0049b028","DAT_0049b028","Global",Label,DEFAULT,true,false,Label
0049b02c,"FUN_0049b02c","FUN_0049b02c","Global",Function,DEFAULT,true,false,FUNCTION
0049b07c,"DAT_0049b07c","DAT_0049b07c","Global",Label,DEFAULT,true,false,Label
0049b080,"FUN_0049b080","FUN_0049b080","Global",Function,DEFAULT,true,false,FUNCTION
0049b0c4,"FUN_0049b0c4","FUN_0049b0c4","Global",Function,DEFAULT,true,false,FUNCTION
0049b128,"FUN_0049b128","FUN_0049b128","Global",Function,DEFAULT,true,false,FUNCTION
0049b258,"DAT_0049b258","DAT_0049b258","Global",Label,DEFAULT,true,false,Label
0049b25c,"DAT_0049b25c","DAT_0049b25c","Global",Label,DEFAULT,true,false,Label
0049b260,"FUN_0049b260","FUN_0049b260","Global",Function,DEFAULT,true,false,FUNCTION
0049b2d8,"FUN_0049b2d8","FUN_0049b2d8","Global",Function,DEFAULT,true,false,FUNCTION
0049b338,"DAT_0049b338","DAT_0049b338","Global",Label,DEFAULT,true,false,Label
0049b33c,"DAT_0049b33c","DAT_0049b33c","Global",Label,DEFAULT,true,false,Label
0049b340,"FUN_0049b340","FUN_0049b340","Global",Function,DEFAULT,true,false,FUNCTION
0049b3e4,"DAT_0049b3e4","DAT_0049b3e4","Global",Label,DEFAULT,true,false,Label
0049b3e8,"FUN_0049b3e8","FUN_0049b3e8","Global",Function,DEFAULT,true,false,FUNCTION
0049b6d8,"DAT_0049b6d8","DAT_0049b6d8","Global",Label,DEFAULT,true,false,Label
0049b6dc,"FUN_0049b6dc","FUN_0049b6dc","Global",Function,DEFAULT,true,false,FUNCTION
0049b744,"DAT_0049b744","DAT_0049b744","Global",Label,DEFAULT,true,false,Label
0049b748,"FUN_0049b748","FUN_0049b748","Global",Function,DEFAULT,true,false,FUNCTION
0049b7b8,"DAT_0049b7b8","DAT_0049b7b8","Global",Label,DEFAULT,true,false,Label
0049b7bc,"DAT_0049b7bc","DAT_0049b7bc","Global",Label,DEFAULT,true,false,Label
0049b7c0,"FUN_0049b7c0","FUN_0049b7c0","Global",Function,DEFAULT,true,false,FUNCTION
0049b7d0,"FUN_0049b7d0","FUN_0049b7d0","Global",Function,DEFAULT,true,false,FUNCTION
0049b7fc,"LAB_0049b7fc","LAB_0049b7fc","Global",Label,DEFAULT,true,false,Label
0049b800,"LAB_0049b800","LAB_0049b800","Global",Label,DEFAULT,true,false,Label
0049b804,"LAB_0049b804","LAB_0049b804","Global",Label,DEFAULT,true,false,Label
0049b80c,"LAB_0049b80c","LAB_0049b80c","Global",Label,DEFAULT,true,false,Label
0049b830,"LAB_0049b830","LAB_0049b830","Global",Label,DEFAULT,true,false,Label
0049b834,"FUN_0049b834","FUN_0049b834","Global",Function,DEFAULT,true,false,FUNCTION
0049b844,"GetBaseProcessInitialized","gfl2::proc::Manager::GetBaseProcessInitialized","gfl2::proc::Manager",Function,ANALYSIS,true,false,FUNCTION
0049b844,"_ZNK4gfl24proc7Manager25GetBaseProcessInitializedEv","_ZNK4gfl24proc7Manager25GetBaseProcessInitializedEv","Global",Label,ANALYSIS,false,false,MANGLED
0049b874,"LAB_0049b874","LAB_0049b874","Global",Label,DEFAULT,true,false,Label
0049b878,"LAB_0049b878","LAB_0049b878","Global",Label,DEFAULT,true,false,Label
0049b87c,"FUN_0049b87c","FUN_0049b87c","Global",Function,DEFAULT,true,false,FUNCTION
0049b8ac,"LAB_0049b8ac","LAB_0049b8ac","Global",Label,DEFAULT,true,false,Label
0049b900,"LAB_0049b900","LAB_0049b900","Global",Label,DEFAULT,true,false,Label
0049b910,"LAB_0049b910","LAB_0049b910","Global",Label,DEFAULT,true,false,Label
0049b930,"LAB_0049b930","LAB_0049b930","Global",Label,DEFAULT,true,false,Label
0049b93c,"LAB_0049b93c","LAB_0049b93c","Global",Label,DEFAULT,true,false,Label
0049b948,"LAB_0049b948","LAB_0049b948","Global",Label,DEFAULT,true,false,Label
0049b94c,"DAT_0049b94c","DAT_0049b94c","Global",Label,DEFAULT,true,false,Label
0049b950,"FUN_0049b950","FUN_0049b950","Global",Function,DEFAULT,true,false,FUNCTION
0049b970,"LAB_0049b970","LAB_0049b970","Global",Label,DEFAULT,true,false,Label
0049b974,"FUN_0049b974","FUN_0049b974","Global",Function,DEFAULT,true,false,FUNCTION
0049b9b0,"FUN_0049b9b0","FUN_0049b9b0","Global",Function,DEFAULT,true,false,FUNCTION
0049b9d4,"FUN_0049b9d4","FUN_0049b9d4","Global",Function,DEFAULT,true,false,FUNCTION
0049ba00,"LAB_0049ba00","LAB_0049ba00","Global",Label,DEFAULT,true,false,Label
0049ba14,"FUN_0049ba14","FUN_0049ba14","Global",Function,DEFAULT,true,false,FUNCTION
0049ba40,"LAB_0049ba40","LAB_0049ba40","Global",Label,DEFAULT,true,false,Label
0049ba58,"FUN_0049ba58","FUN_0049ba58","Global",Function,DEFAULT,true,false,FUNCTION
0049ba60,"FUN_0049ba60","FUN_0049ba60","Global",Function,DEFAULT,true,false,FUNCTION
0049ba84,"FUN_0049ba84","FUN_0049ba84","Global",Function,DEFAULT,true,false,FUNCTION
0049ba9c,"FUN_0049ba9c","FUN_0049ba9c","Global",Function,DEFAULT,true,false,FUNCTION
0049bac8,"LAB_0049bac8","LAB_0049bac8","Global",Label,DEFAULT,true,false,Label
0049baf4,"LAB_0049baf4","LAB_0049baf4","Global",Label,DEFAULT,true,false,Label
0049bafc,"LAB_0049bafc","LAB_0049bafc","Global",Label,DEFAULT,true,false,Label
0049bb24,"LAB_0049bb24","LAB_0049bb24","Global",Label,DEFAULT,true,false,Label
0049bb34,"FUN_0049bb34","FUN_0049bb34","Global",Function,DEFAULT,true,false,FUNCTION
0049bb50,"LAB_0049bb50","LAB_0049bb50","Global",Label,DEFAULT,true,false,Label
0049bb80,"LAB_0049bb80","LAB_0049bb80","Global",Label,DEFAULT,true,false,Label
0049bb8c,"LAB_0049bb8c","LAB_0049bb8c","Global",Label,DEFAULT,true,false,Label
0049bba4,"FUN_0049bba4","FUN_0049bba4","Global",Function,DEFAULT,true,false,FUNCTION
