entry,end,size,name,qualified_name,namespace,symbol_source,signature_source,signature,is_thunk,thunk_target,body_sha256,mnemonic_sha256,instruction_count,memory_block
005231c8,0052320b,68,"nngxGetVramStartAddr","nngxGetVramStartAddr","Global",ANALYSIS,ANALYSIS,"undefined4 __stdcall nngxGetVramStartAddr(int param_1)",false,"",c4b26a58f6981adb9b705ebf4bac1f8938d6a72e744ef263ebba694913569ec8,61ced979ac3c491044059f9cbd1c4800cabb2e4513fc26c6ba4cb673b3ead610,17,".text"
00523218,00523ebb,2848,"nngxInitialize","nngxInitialize","Global",ANALYSIS,ANALYSIS,"undefined4 __stdcall nngxInitialize(undefined * param_1, undefined * param_2)",false,"",fdc25a0f59c9bc4cedd4c5d3c0ae449bfc6fc8f3a504962a6d73b70cef80272c,d56a3a41f835c1c7253f6328a4dc1f764e5994d601a1fe49914ac66467baf2cb,712,".text"
00523ebc,00523eeb,48,"nngxIsStereoVisionAllowed","nngxIsStereoVisionAllowed","Global",ANALYSIS,ANALYSIS,"undefined4 __stdcall nngxIsStereoVisionAllowed(void)",false,"",89cc215c3c7c4795a1e72b721450897614f5f60e9d235190fc813c378baa03bb,d17a8df2b6e1cca96e10f364bef1abf88f1620530aade8f2e3a995717704d555,12,".text"
00523ef4,00523fab,244,"FUN_00523ef4","FUN_00523ef4","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_00523ef4(int param_1, int param_2, int * param_3, int param_4)",false,"",281b2506481f9dde8f4ed02735bc373b0aab8fa329e60b05528baf11bf89c77a,1b9a4d8a1b63d947b404c0802a6d644eb2a5884596d0474e367db3b638ca8c5b,61,".text"
00523fac,00523fbb,16,"FUN_00523fac","FUN_00523fac","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_00523fac(int param_1, int param_2)",false,"",3390b51de5ef67db986bf3e040808069a35032f65feaa89678aa62caba902c97,f9b976a7b86d10eabfac8f7cdc210c582a0e43690221473f146eacdd9befe0c2,4,".text"
00523fbc,00524017,92,"nngxRunCmdlist","nngxRunCmdlist","Global",ANALYSIS,ANALYSIS,"undefined __stdcall nngxRunCmdlist(void)",false,"",c1e3bc131ad95cecf4914eb0ccd4306bfb254c91fcd8a0922c2364cfd97543ef,6c45bee7c8f61a59b0bc7f16f4145585d7d9c60f846440450135993cb0a2adbe,23,".text"
0052401c,00524077,92,"FUN_0052401c","FUN_0052401c","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_0052401c(int param_1)",false,"",5319a33fcf0f54144806a0e70dca41da545182a9161dfd976e34b24311dec3ff,cd857817ea31aafee9edc48691d537e690289bd1b58070eeec790d296e50bd79,23,".text"
0052407c,005240b7,60,"nngxSetCmdlistParameteri","nngxSetCmdlistParameteri","Global",ANALYSIS,ANALYSIS,"undefined __stdcall nngxSetCmdlistParameteri(int param_1, int param_2)",false,"",1c08e366efc696dc8f538ab8fe02ff6fc6b7e2c6d7b48f954621e110fb6379ce,e8f43068357025e005f8cc1b42c95979d6277db419c222fe36d0a4bcf9933f72,15,".text"
005240bc,005240ff,68,"nngxSetDisplayMode","nngxSetDisplayMode","Global",ANALYSIS,ANALYSIS,"undefined __stdcall nngxSetDisplayMode(int param_1)",false,"",5361f7fc7085f07107b757e46af2c2679d47b6e7142e24995eb655c4a80212e5,39e0831bc871d830d780fb6ea98438f989af53f5633a5fe375c9321d74580718,17,".text"
00524104,00524143,132,"nngxSetMemAccessPrioMode","nngxSetMemAccessPrioMode","Global",ANALYSIS,ANALYSIS,"uint __stdcall nngxSetMemAccessPrioMode(uint param_1)",false,"",3f9ca397f522b29e211710d5d2c48e6f8f4873c345042566aec20b2cb7f2b8c9,f7b55b807a435f01aea8786fd54294a986ad8a1e4e0ae67caa873ae70781f55f,33,".text"
00524148,00524177,48,"nngxSetVSyncCallback","nngxSetVSyncCallback","Global",ANALYSIS,ANALYSIS,"undefined __stdcall nngxSetVSyncCallback(int param_1, undefined4 param_2)",false,"",26538e39fb91db1d93401d9f77f651acdf5325c45484ead5eb5ae0326c219560,576584dd93931c250dd5248206ae4d1cfd458b8dd0896f60fa9a6e67340854ae,12,".text"
0052417c,005242f3,376,"FUN_0052417c","FUN_0052417c","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_0052417c(void)",false,"",c3c5334d0aa155860bbb11ef6e00db7bfe946e06f3329b678beb247fc327ed67,d615c5ab1f81028082b25894c8bb7ab89b2b1ca680012659f30d892563f81653,94,".text"
00524314,0052442b,280,"FUN_00524314","FUN_00524314","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_00524314(int param_1)",false,"",e744973cefb8b4ae2fff79cda5693f5f2dd0cd0f10567a810da307af52622cda,a84766bdd13bf1647bcd8cc6f985a108d3682daab78eadd132db00f2ba1b4edf,70,".text"
0052443c,0052448f,84,"FUN_0052443c","FUN_0052443c","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_0052443c(void)",false,"",3dff63a4551a1afa0705967076f6eaacd905b94d6c78ec13d3cfc7541fa31d46,814cea3748b0b25905dc9c3cb12d9883a15964d21abd3519b0049ea22a1bd8c3,21,".text"
00524494,00524623,400,"nngxSwapBuffers","nngxSwapBuffers","Global",ANALYSIS,ANALYSIS,"undefined __stdcall nngxSwapBuffers(int param_1)",false,"",318c3740dd3e0e8ded429723bd8cc31248439339d350cf5404c4fc983bceace9,0dc438697c3cd8059855b739a11fc511dadd10607e96a84d60f7d53d980bf264,100,".text"
0052462c,0052474f,292,"FUN_0052462c","FUN_0052462c","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_0052462c(int param_1, uint param_2, undefined4 param_3, int param_4, undefined * param_5)",false,"",924684a2d8b0610bc6a766b37eb8204640139cd929a660d814e749f79addc86c,b28bb7f70ef8da8cbea635aab635d76fd111281da5a280893419bd15dcfe2c80,73,".text"
00524758,00524c1f,1204,"nngxTransferRenderImage","nngxTransferRenderImage","Global",ANALYSIS,ANALYSIS,"undefined __stdcall nngxTransferRenderImage(uint param_1, int param_2, int param_3, int param_4, int param_5)",false,"",a7a2e1d3c548272dab1bdba8376c7969f4aff90d81f79f7083870e73772b52ae,7a344c2a26ed985d4a1100731a6ab315879e2b6b3c3e9282cdea6432645da40a,301,".text"
00524c48,00524d8f,328,"FUN_00524c48","FUN_00524c48","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_00524c48(uint param_1)",false,"",a42bf673a1f1b6a4560d0b2be6b7f22842db36ef181745c975533f5c3273afb4,3fcf0e8e50d56579f12acbd3e1b4fc8f255837ddeca6c51c37f6ba920ae4fee6,82,".text"
00524d98,00524e2f,152,"nngxWaitCmdlistDone","nngxWaitCmdlistDone","Global",ANALYSIS,ANALYSIS,"undefined __stdcall nngxWaitCmdlistDone(void)",false,"",383e01f1db0ddb22459cd373a766aeda1762d8f2adfeed0ffde71ed8b011a10d,5b73ba55c689a548ccee4d969195afc804b35ed349e289ff8d32214deee44b4c,38,".text"
00524e34,00524edf,172,"FUN_00524e34","FUN_00524e34","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_00524e34(int param_1)",false,"",b3ad3171c6b7c03ee05d5fc2e192af35c735b605b7b11c674bdef7116c6a9f00,4825939ff518f9b37620fab091517a323f76d30ca6306cd01f29003ce4802001,43,".text"
00524ee4,00524ee7,4,"thunk_FUN_00278528","thunk_FUN_00278528","Global",DEFAULT,ANALYSIS,"uint __stdcall thunk_FUN_00278528(undefined4 param_1, undefined4 param_2)",true,"00278528",cfa30c39929f0411a58a2edeee302d77cfbc2f8432f573faabb1b04d9654dc6a,0263829989b6fd954f72baaf2fc64bc2e2f01d692d4de72986ea808f6e99813f,1,".text"
00524ee8,00524eeb,4,"FUN_00524ee8","FUN_00524ee8","Global",DEFAULT,ANALYSIS,"int __stdcall FUN_00524ee8(uint param_1)",false,"",276fd665225b7fabd75eb96d59aa317fe8414e115e65452920b89be7a5206125,0263829989b6fd954f72baaf2fc64bc2e2f01d692d4de72986ea808f6e99813f,1,".text"
00524eec,00524eff,20,"FUN_00524eec","FUN_00524eec","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_00524eec(int param_1, undefined4 param_2, undefined4 param_3, undefined4 param_4)",false,"",71dcf9fa7db93d256564037b939d189d101a43d385895e4d802fb3cccd2f26c3,bc76c3842c7b57021a3094438303049174debf738570e18d9fac0ca5fd9c349f,5,".text"
00524f00,00524f1f,32,"FUN_00524f00","FUN_00524f00","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_00524f00(uint param_1, undefined4 param_2, undefined4 param_3, undefined4 param_4, undefined4 param_5, undefined4 param_6, undefined4 param_7)",false,"",2fa31e93b821a633aff31a4c61068bb1703ad7818ff194773c265536dd60178c,deb40312e1e71505d2b07bcc9ce4a49c1ea4583cf2638742987000d406cc0b38,8,".text"
00524f20,00524f3f,32,"FUN_00524f20","FUN_00524f20","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_00524f20(undefined4 param_1, uint param_2, int param_3, undefined4 param_4, uint param_5, int param_6, undefined4 param_7)",false,"",1d8bcc819662f5c75db3c93d94b044cbd955e6b9f39edc3d8ff965dac148b083,deb40312e1e71505d2b07bcc9ce4a49c1ea4583cf2638742987000d406cc0b38,8,".text"
00524f40,00524f5f,32,"FUN_00524f40","FUN_00524f40","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_00524f40(undefined4 param_1, undefined4 param_2, undefined4 param_3, undefined2 param_4, undefined4 param_5, undefined4 param_6, undefined4 param_7, undefined2 param_8)",false,"",9cf57c225dc84ffcacd2969acfb0815bbb4821a123e376880bdccdb66984f1b2,deb40312e1e71505d2b07bcc9ce4a49c1ea4583cf2638742987000d406cc0b38,8,".text"
00524f60,00524f7f,32,"FUN_00524f60","FUN_00524f60","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_00524f60(undefined4 param_1, undefined4 param_2, undefined4 param_3, uint param_4, int param_5, uint param_6, int param_7, undefined4 param_8)",false,"",3051c98fffb8a94420c0f4a32478b8f44a238922d5ede290351a9fcc53469c90,deb40312e1e71505d2b07bcc9ce4a49c1ea4583cf2638742987000d406cc0b38,8,".text"
00524f80,00524f83,4,"thunk_FUN_00278ff0","thunk_FUN_00278ff0","Global",DEFAULT,ANALYSIS,"uint __stdcall thunk_FUN_00278ff0(undefined4 param_1, undefined4 param_2, int param_3)",true,"00278ff0",9fb5b7855834ed0902ffb03f682c5b866dd308f82e4f07c6bb502e8587135766,0263829989b6fd954f72baaf2fc64bc2e2f01d692d4de72986ea808f6e99813f,1,".text"
00524f84,00524f9f,28,"FUN_00524f84","FUN_00524f84","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_00524f84(char * param_1, uint param_2, char * param_3, uint param_4)",false,"",47486007ac4712d581eb16011b2a40175189949c14561111892852b7ef6ceb7c,4db098ccd18181cff3ae83712c8e9b813b83846f914643043ae3572c759dc808,7,".text"
00524fa0,0052500b,108,"FUN_00524fa0","FUN_00524fa0","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_00524fa0(int param_1, int * param_2)",false,"",0122ea0154afe823d163b40f4ff3c43631eb58213af0882c2e1f1db45519c672,2cb3091225308042646a525d416f27a3ce1de28099bffe9f28ca8593c8cfff6a,27,".text"
0052500c,00525043,56,"FUN_0052500c","FUN_0052500c","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_0052500c(int * param_1)",false,"",a6e428ab4ee1a698f95beffd124598e13455ac97781beca3678d05a9dcef5608,54949fbb1f2fa38b710ba5504f030306c28ec1c2d3e28956b550f06535769a52,14,".text"
00525044,0052506b,40,"FUN_00525044","FUN_00525044","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_00525044(undefined4 * param_1)",false,"",30f86308a12efb0ca74411a02f1b2b834c78dd1a5693bd8a3e08afca528ef948,7215e0b324d371f55f1dfda48a299ac0dc3054e513f0aa3a4449097f38d923e0,10,".text"
0052506c,0052508b,32,"FUN_0052506c","FUN_0052506c","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_0052506c(int * param_1)",false,"",bb07cb9d30ede05f6e1825af00957891ea9848396b264946f84ba50da4dbe081,dce002b516c336888517d249b82b0c872cfe1e11412823a9aa749a68e36d9acb,8,".text"
0052508c,005250ff,116,"FUN_0052508c","FUN_0052508c","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_0052508c(int * param_1, int param_2)",false,"",0fed2f3eca9d040af6b602021d1c981633439c4ba138c9a4d5c1ea72fe447d2e,f80ae4df1e55c18668f645b779f34d356becd8575f5285ba6a94695e73776e8d,29,".text"
0052511c,0052512b,16,"FUN_0052511c","FUN_0052511c","Global",DEFAULT,ANALYSIS,"int __stdcall FUN_0052511c(int param_1)",false,"",d0c2c0cb9e420567175fcb66f3dab9e91a4f91c136c8810ad17b30dcffb2e6d9,7efb00e6d86e47458dc42e63c7e944eb25d33b6cf1d54098e75199dda5051f40,4,".text"
0052512c,0052514f,36,"FUN_0052512c","FUN_0052512c","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_0052512c(undefined4 * param_1)",false,"",c92d296d1e8a5651e7d11e7ed1253ba4cce606bba1bfc9bc592bca4934d578a4,f2bb0df05458078e5609a36a02574248c8bf46d2dd7ad9de63ca00f45ebe8db0,9,".text"
00525150,00525153,4,"FUN_00525150","FUN_00525150","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_00525150(void)",false,"",3ab16bf80d08e53bd07294c47e95fcd534b60698f1dd6fedcbbd2d0d47fc9209,0263829989b6fd954f72baaf2fc64bc2e2f01d692d4de72986ea808f6e99813f,1,".text"
00525154,0052515f,12,"FUN_00525154","FUN_00525154","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_00525154(void)",false,"",20e7482f5f6445c6d51af3de1bd4fc03950a56f336b556e73702bbb4698e702e,c195f79b8e867f34bc4d06f05522626be6d4369944fca00df5c3f9d5affa257d,3,".text"
00525160,00525163,4,"GetSystemTick","nn::svc::GetSystemTick","nn::svc",DEFAULT,ANALYSIS,"undefined __stdcall GetSystemTick(void)",true,"0010ef90",3df06591951e20fa96be069f4f59cc3ca23f188986407206834b0acbb9eb5ed7,0263829989b6fd954f72baaf2fc64bc2e2f01d692d4de72986ea808f6e99813f,1,".text"
00525164,005251b3,80,"nnroAeabiAtexit_","nnroAeabiAtexit_","Global",ANALYSIS,ANALYSIS,"undefined4 __stdcall nnroAeabiAtexit_(undefined4 param_1, undefined4 param_2, uint param_3, int * param_4)",false,"",b06714a6e9378c18c407c21d9c989500d19ec1e79dccc95b29f9528122a00bf0,8a6cbb004db1f5dec177d152a7a162ba189208bfffa92ac74cd95a27638d7a8d,20,".text"
005251b4,005251b7,4,"nndbgPanic","nndbgPanic","Global",DEFAULT,ANALYSIS,"undefined8 __stdcall nndbgPanic(undefined4 param_1, undefined4 param_2)",true,"0010820c",02804e01853acd194a257ce76124d112c2230b774e7df1357da080c5c75a5ffc,0263829989b6fd954f72baaf2fc64bc2e2f01d692d4de72986ea808f6e99813f,1,".text"
005253b4,00525773,912,"FUN_005253b4","FUN_005253b4","Global",DEFAULT,ANALYSIS,"undefined * __stdcall FUN_005253b4(int param_1, uint param_2, uint param_3, uint param_4, uint param_5)",false,"",efa68ac8b5610f44b5924155dfc3b431b28ef02af7d8e8ad119ad1dbd235b62d,7df00d9761c3b041b63ff8bb48020e21d580649cadc969b84e592340eede99f7,228,".text"
0052578c,0052589b,272,"FUN_0052578c","FUN_0052578c","Global",DEFAULT,ANALYSIS,"undefined * __stdcall FUN_0052578c(int param_1, int param_2, uint param_3, uint param_4, uint param_5)",false,"",254d07d1830997ea26244239adad007439270f3a705945b0fb6e486661e4aed8,5c291f2ee2f473221a286c650315c23ea70f3c999f9578b3c227e0216c86bf66,68,".text"
005258ac,005259bb,272,"FUN_005258ac","FUN_005258ac","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_005258ac(int param_1, int param_2, uint param_3, uint param_4, uint param_5)",false,"",fa8fbe71236aff9a72b884d37d59bf4b88689b444bd773a6dc4a8d6cbf991717,dcec90058ce600f70f4d98cedfe2aa6020151deead33a943a3359884bf17e8c9,68,".text"
005259c0,00525a27,104,"FUN_005259c0","FUN_005259c0","Global",DEFAULT,ANALYSIS,"undefined4 __stdcall FUN_005259c0(int param_1)",false,"",64d72bbb6e8432af764ddb8f728feb6e6833073692c5ddb00a0f33032c95fbc1,b6f828f32f36b9329446d98e6344625afdbae9017f02671ad2f4f1361b557aff,26,".text"
00525a28,00525d0f,744,"FUN_00525a28","FUN_00525a28","Global",DEFAULT,ANALYSIS,"undefined * __stdcall FUN_00525a28(int param_1, int param_2, int param_3, int param_4, uint * param_5, int param_6)",false,"",438a9fc970c9618c2e0b59d2995c8a9a4878fcbbbd7ad88a1c59903f6422f23c,927f6192f5284bb80def87a6b9ac7debee2bd0e2d7f0de0bbb8464890e61d129,186,".text"
00525d14,00525d63,80,"FUN_00525d14","FUN_00525d14","Global",DEFAULT,ANALYSIS,"undefined4 __stdcall FUN_00525d14(int param_1)",false,"",8fc0f8d9638ff5c7a8e53e20363d2cfa0ddebb928f748231974104741dc7dac7,eba22a3c9cce8326573281d94437274b53ee7ff2525660b68f1ac0ffe545a9f9,20,".text"
00525da4,00526057,648,"FUN_00525da4","FUN_00525da4","Global",DEFAULT,ANALYSIS,"undefined * __stdcall FUN_00525da4(int param_1, uint param_2, uint param_3, uint param_4, int param_5)",false,"",d31867ce5cc5d31a294b09e2f130c80f0dbe2407d12cb0a13a2a4bd5c4eed2a6,b3721cdaa91d0429b54934dd615f21346069bf1761b73ebc067714487fc54ccb,162,".text"
005260a8,005261ff,344,"FUN_005260a8","FUN_005260a8","Global",DEFAULT,ANALYSIS,"undefined4 __stdcall FUN_005260a8(int param_1, int param_2, uint param_3, uint param_4, uint param_5)",false,"",a6e7aad5d4c1b0c9f5731824b0a05a560d5bfbf3053f1adb5e79785922150fed,72c2b3c39155841782a33399ba1d6574cf8bd87b92946e6a86da4c2a563b235c,86,".text"
005263cc,005264c3,216,"FUN_005263cc","FUN_005263cc","Global",DEFAULT,ANALYSIS,"longlong __stdcall FUN_005263cc(int param_1, undefined4 param_2, uint param_3, uint param_4, uint param_5)",false,"",5004cc4142e6ca0ed0e83c5e40aefb5d76dda3f75f788de458cc7f14909819e7,11d0c19a2217f783a62463b34abbc773e3224e5ac6507ff08f6c8204a6b20356,54,".text"
005264d8,005267d7,768,"FUN_005264d8","FUN_005264d8","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_005264d8(int param_1)",false,"",eecc171c2fd9197783b4ad9049dfc74e64662bdd025a68b44b1b48d0f851095d,56ead9592f70ae2e6794a6d691d25d892af4ff40e71fec1f10e337674d444196,192,".text"
005267d8,00526ec7,1776,"FUN_005267d8","FUN_005267d8","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_005267d8(int * param_1, undefined1 * param_2, uint param_3, uint param_4)",false,"",6e08be34767336099576ec2b90f29222fa1ef7456abcdc86f10893e10eb026ec,356f8596af001f705e79a21e324b5b4dae20b14c2ae05fb98414372cec82d18d,444,".text"
00526ee8,00527027,320,"FUN_00526ee8","FUN_00526ee8","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_00526ee8(int param_1)",false,"",34e82e29246c7832e0e8127f8b5325727a71292a0fc70e10f485a8e83cf90410,506b59a99899735856b79c30e209f09852142f7cd5153b22a108ffe12e660199,80,".text"
00527038,00527207,464,"FUN_00527038","FUN_00527038","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_00527038(int param_1, undefined1 * param_2, uint param_3, uint param_4)",false,"",4a6a1fb3cb6059e45089012cc27b831fb775e197174da287e16fb81273a963c7,3b36ca70d6ccce1b8a3214165afb2c6e8b4e5025267a54d9412e4b197e54102c,116,".text"
0052720c,005275af,932,"FUN_0052720c","FUN_0052720c","Global",DEFAULT,ANALYSIS,"uint __stdcall FUN_0052720c(uint param_1, byte * param_2, uint param_3)",false,"",dce811a1a0b34f56a2afef083fe3f8720c0a72e4c841aa66efbed382d4280800,00496f4584cc705fc1f89e5afe796fc627e899f23681295602627fa5cd0a7728,233,".text"
005275bc,00527a8f,2696,"FUN_005275bc","FUN_005275bc","Global",DEFAULT,ANALYSIS,"uint __stdcall FUN_005275bc(uint param_1, uint * param_2, uint param_3)",false,"",702c037a7cc2a7f8a84a7f2065836a921b53f04e286143ca38247792a7890b88,685cbf87f44bccf689f7c2acad405e93bdf6d9c1b5d10a092e7fd653b8b15b71,674,".text"
00527a94,00528b13,4196,"FUN_00527a94","FUN_00527a94","Global",DEFAULT,ANALYSIS,"undefined4 __stdcall FUN_00527a94(int * param_1, int param_2, uint param_3, int param_4)",false,"",966793a4e2cc9919a124a8b8bfb35c29411eca33b4c76fead29d18721c420660,fa0d629a1d24a4fef5f98cd03fcfaa48382aaf36f971a4c1f617f0ced4f6d21f,1049,".text"
00528b14,00528bf3,224,"FUN_00528b14","FUN_00528b14","Global",DEFAULT,ANALYSIS,"undefined4 __stdcall FUN_00528b14(int param_1, int param_2)",false,"",e9a709d17db0bbf4cb42b31e0eac269af9794ba520616626ece45081febd7a32,16c5f019aaabf78d65992b32d836fa5592620fbe2fb7efde0eb53941d545343d,56,".text"
00528bf4,00528e63,624,"FUN_00528bf4","FUN_00528bf4","Global",DEFAULT,ANALYSIS,"undefined4 __stdcall FUN_00528bf4(int param_1, int param_2, int param_3, uint param_4, int param_5, int param_6, char * param_7, int param_8)",false,"",e92b2cad3019e51c2b8d8a4bf4e5d670704bb7bfb47ea23d8ec730736fdd23c8,7391337bd54c4f6e71d38f14ea2bec88713bec4563d8bc9ce73e13890463688b,156,".text"
00528e80,00528fb3,308,"FUN_00528e80","FUN_00528e80","Global",DEFAULT,ANALYSIS,"undefined4 __stdcall FUN_00528e80(int param_1)",false,"",c03df5523956942204ee33eb6f0125abb36e455ad66c1b3b6920a1286cb820f1,e13ef7a9cd651dd539be6bc89abe6d6a3f54a527d2cfaf3791029c39c5fde9de,77,".text"
00528fb8,0052a95b,1216,"FUN_00528fb8","FUN_00528fb8","Global",DEFAULT,ANALYSIS,"int __stdcall FUN_00528fb8(byte * param_1, char * param_2, char * param_3, byte * param_4)",false,"",68fb4a4931a4b87c4482873c380f2d12dc16963f9000a423d6478949923c071d,59e1b4c989f9b3dec066fda6e051b8b9f142d6da0461b09203c0229a2135f284,304,".text"
0052a95c,0052a9a7,76,"FUN_0052a95c","FUN_0052a95c","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_0052a95c(int param_1, undefined4 param_2, undefined * param_3)",false,"",ddbab90869c02796df280d6e6d15e6ac623b5cd0a975660266c396ef8a9194c8,791d231b05736caf08c56b822f447650ac37ef5892a05959d9fccf55f1bda8ed,19,".text"
0052a9a8,0052aaef,328,"FUN_0052a9a8","FUN_0052a9a8","Global",DEFAULT,ANALYSIS,"int __stdcall FUN_0052a9a8(int param_1, char * param_2, int param_3)",false,"",2216eefb0907bb9e43cacc5bcda33c92b5efb3627e94ff1ac00d9d3816aa72be,5636728b4065f0cd114562f1b445d8f1391045071ea7814abb2cb1eaf8235766,82,".text"
0052aafc,0052ab8f,148,"FUN_0052aafc","FUN_0052aafc","Global",DEFAULT,ANALYSIS,"undefined4 __stdcall FUN_0052aafc(int param_1, undefined1 * param_2)",false,"",1ea9503f4db3916e047d39cc23bb68f5753a70d002728098bb802a1cf514a29e,51db4b41a946875196accf7bf279e084359376b3ba70da088086c399b5ccd9e6,37,".text"
0052ab90,0052b2bf,1804,"FUN_0052ab90","FUN_0052ab90","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_0052ab90(int * param_1, int param_2)",false,"",1c8dd3614dce0fbe17da194360aa87968f373672863e8deb0df707dd5ba10cf2,d86c8667827b1b047ac15d1d50aa60e18ad41616c7386b05fab144cfedca2f41,451,".text"
0052b2f8,0052b903,1548,"FUN_0052b2f8","FUN_0052b2f8","Global",DEFAULT,ANALYSIS,"undefined4 __stdcall FUN_0052b2f8(int param_1, ushort * param_2, uint param_3, int * param_4, uint * param_5, undefined * param_6)",false,"",565cc66e941215090f41c634344018ecf10f5d6e7bc4feaa61b00d0e9021b56e,de5079caec2e6d779d8fbb33d7a694f8128e7d1a13b4a26ba4f7c56075016c4d,387,".text"
0052b90c,0052b913,8,"FUN_0052b90c","FUN_0052b90c","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_0052b90c(undefined4 param_1, int param_2, int param_3)",false,"",807194242919248c0a1c3d25f782f5e4e0d0a5647e70d65fd3618ab16a5eb9fd,2d1996d413f24fc205aa14cde5b28d0a22fb4492c66b97fdc499088c8a593ea3,2,".text"
0052b914,0052b923,16,"FUN_0052b914","FUN_0052b914","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_0052b914(undefined4 param_1, int param_2)",false,"",c16d2ed70a1a33ff0e13f11699598455ab38f5fe69289f5a29dab39a1ba56236,fd68b13f76b7b13e756ad20fa7fc6aaa530c023facd0274b8d8cb2e7bc3c4197,4,".text"
0052b924,0052ba0f,236,"FUN_0052b924","FUN_0052b924","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_0052b924(int param_1, int param_2, int param_3)",false,"",140de8195b3e1377f6390bf5a3cf7a1f2b0e0bd96c88d41306490ddc08681313,3f6c6c9f1c6e09b007e6d1384ebbceb571ac644a2c9135f95e2589c635c048f7,59,".text"
0052ba10,0052bb03,244,"FUN_0052ba10","FUN_0052ba10","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_0052ba10(int * param_1, uint * param_2, uint * param_3, uint param_4, int param_5)",false,"",0cdd1cce5a5304823ae41f3432747239d77d4a4eaad1d396942055a9fa79610d,af292898ed50a9a6e5810f8566c4570d74c83ef1eddc3b2e085019ea265bf0b1,61,".text"
0052bb04,0052beb3,944,"FUN_0052bb04","FUN_0052bb04","Global",DEFAULT,ANALYSIS,"int __stdcall FUN_0052bb04(undefined4 * param_1, int * param_2, int * param_3, int * param_4, int param_5, int param_6, int param_7)",false,"",61932a19eddace95524cee8a9319ecf001af17b8775c051f618d783bf5b951d2,41b6a68e2f9c07910a9bc373d48c31bff8320ca80d962ba5907c4451df3c672c,236,".text"
